,id,aspect,opinion,sentiment,category,label_topic,base_category,MAIN_CATEGORY
3351,81,car,feels fidgety,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3352,81,car,feels fidgety,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3353,81,potholes,thump hard,neg,handling,4,road terrain,HANDLING / DYNAMICS
3354,81,suspension,not for difficult road,neg,handling,4,suspension,HANDLING / DYNAMICS
3355,81,car,not for wet conditions,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3356,81,car,not for wet conditions,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3357,81,car,not much grip,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3358,81,car,not much grip,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3359,81,dry condition,really good,pos,handling,4,road terrain,HANDLING / DYNAMICS
3360,81,traction,well,pos,handling,4,traction / stability,HANDLING / DYNAMICS
3361,81,gearbox,works really well,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3362,81,gearbox,works really well,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3363,81,gearshift,quick,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3364,81,gearshift,snappy,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3365,81,spring rate,lots,neu,handling,4,suspension,HANDLING / DYNAMICS
3366,81,antiroll bars,big,neu,handling,4,traction / stability,HANDLING / DYNAMICS
3367,81,antiroll bars,thick,neu,handling,4,traction / stability,HANDLING / DYNAMICS
3368,81,power train,effective,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3369,81,engine,characterful,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3370,81,engine,characterful,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3371,81,response,much sharper,pos,performance,0,driving dynamics / handling,HANDLING / DYNAMICS
3372,81,engine,most responsive,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3373,81,engine,most responsive,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3374,81,soundtrack,proper,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
3375,81,traction control system,like,pos,handling,4,traction / stability,HANDLING / DYNAMICS
3376,81,exhaust,noisy,neg,performance,0,exhaust,POWERTRAIN / PERFORMANCE
3377,81,exhaust,popping,neg,performance,0,exhaust,POWERTRAIN / PERFORMANCE
3378,81,exhaust,banging,neg,performance,0,exhaust,POWERTRAIN / PERFORMANCE
3379,81,-,-,-,unknown,-1,unknown,UNKNOWN
3380,81,car racing technology increments,amazing,pos,performance,0,performance,POWERTRAIN / PERFORMANCE
3381,81,corner handling,really nice,pos,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
3382,81,traction management,really nice,pos,handling,4,traction / stability,HANDLING / DYNAMICS
3383,81,system,works really really well,pos,handling,4,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
3384,81,connection to front axle,good,pos,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
3385,81,car,ultra high performance,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
3386,81,car,ultra high performance,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
3387,81,operating window,narrow,neg,handling,4,interior,INTERIOR / COMFORT / ERGONOMICS
3388,81,dry road,spectacularly good fun,pos,handling,4,road terrain,HANDLING / DYNAMICS
3389,81,feels,exciting,pos,handling,4,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL
3390,81,feels,raw,pos,handling,4,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL
3391,81,feels,focused,pos,handling,4,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL
3392,81,drive,really really good,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
3393,81,bumpy road,stops working,neg,handling,4,road terrain,HANDLING / DYNAMICS
3394,81,wet road,stops working,neg,handling,4,road terrain,HANDLING / DYNAMICS
3395,81,-,-,-,unknown,-1,unknown,UNKNOWN
3396,81,power,more,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3397,81,feels,faster,pos,performance,0,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL
3398,81,looks,more dramatic,neu,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3399,81,cabin,interesting,pos,interior-features,1,interior,INTERIOR / COMFORT / ERGONOMICS
3400,81,performance,hardcore,pos,performance,0,performance,POWERTRAIN / PERFORMANCE
3401,81,cost,half of ferrari,pos,cost,7,value / cost,DISTANCE / MEASUREMENT /  COST
3402,81,-,-,-,unknown,-1,unknown,UNKNOWN
3403,82,engine,hybrid,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3404,82,engine,hybrid,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3405,82,powertrain,complicated,neg,user-experience,8,engine / power train,POWERTRAIN / PERFORMANCE
3406,82,models,juicy,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
3407,82,engine,smooth,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3408,82,engine,smooth,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3409,82,balance,perfect,pos,handling,4,traction / stability,HANDLING / DYNAMICS
3410,82,torque,a lot,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3411,82,car,big,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3412,82,car,big,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3413,82,doors,frameless,neu,exterior-features,9,doors,EXTERIOR / STYLING / DESIGN
3414,82,roof line,swoopy,neu,quality-aesthetic,2,roof,EXTERIOR / STYLING / DESIGN
3415,82,inside,not spacious,neg,comfort,3,interior,INTERIOR / COMFORT / ERGONOMICS
3416,82,car,smaller,neg,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
3417,82,car,smaller,neg,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
3418,82,inside,not spacious as e class,neg,comfort,3,interior,INTERIOR / COMFORT / ERGONOMICS
3419,82,size,same as e class,neu,general-information,6,dimensions & measurements,DISTANCE / MEASUREMENT /  COST
3420,82,-,-,-,unknown,-1,unknown,UNKNOWN
3421,82,-,-,-,unknown,-1,unknown,UNKNOWN
3422,82,-,-,-,unknown,-1,unknown,UNKNOWN
3423,82,inside,really lovely,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
3424,82,inside,really like,pos,quality-aesthetic,2,interior,INTERIOR / COMFORT / ERGONOMICS
3425,82,materials,beautifully constructed,pos,quality-aesthetic,2,interior materials & trim / finish,INTERIOR / COMFORT / ERGONOMICS
3426,82,car,great,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3427,82,car,great,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3428,82,car,above executive,pos,cost,7,generic description & miscellaneous,GENERAL INFORMATION
3429,82,car,above executive,pos,cost,7,generic description & miscellaneous,GENERAL INFORMATION
3430,82,car,pushing towards luxury,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
3431,82,car,pushing towards luxury,pos,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
3432,82,vents,beautiful,pos,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
3433,82,vents,little,pos,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
3434,82,vents,look like turbine blades,neu,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
3435,82,vents,shine,pos,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
3436,82,vents,reflects,pos,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
3437,82,vents,really thoughtful,pos,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
3438,82,vents,nicely done,pos,quality-aesthetic,2,aerodynamics / airflow,EXTERIOR / STYLING / DESIGN
3439,82,ride,very well,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
3440,82,ride,really controlled,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
3441,82,car,air sprung,neu,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3442,82,car,air sprung,neu,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3443,82,bumps,really nice,pos,handling,4,road terrain,HANDLING / DYNAMICS
3444,82,steering,nice,pos,handling,4,steering,HANDLING / DYNAMICS
3445,82,steering,direct,neu,handling,4,steering,HANDLING / DYNAMICS
3446,82,steering,accurate,pos,handling,4,steering,HANDLING / DYNAMICS
3447,82,car,big,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3448,82,car,big,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3449,82,car,executive,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3450,82,car,executive,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3451,82,car,large,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3452,82,car,large,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3453,82,corner handling,nice agility,pos,handling,4,driving dynamics / handling,HANDLING / DYNAMICS
3454,82,character,enough,neu,handling,4,emotional & sensory experience,EMOTIONAL / SENSORY / VISUAL
3455,82,car,not full AMG,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3456,82,car,not full AMG,neg,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3457,82,drive,pleasing,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
3458,82,sound,mg ish,neu,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
3459,82,sound,mg ish,neu,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
3460,82,car,quiet,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
3461,82,car,quiet,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
3462,82,gearbox,refined,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3463,82,gearbox,refined,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3464,82,gearbox,really smooth,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3465,82,gearbox,really smooth,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3466,82,noise,dampen,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
3467,82,engine,not a full AMG experience,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3468,82,engine,not a full AMG experience,neg,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3469,82,engine,not snarly,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3470,82,engine,not snarly,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3471,82,engine,smooth,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3472,82,engine,smooth,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3473,82,engine,semi-sporting,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3474,82,engine,semi-sporting,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3475,82,engine,sophisticated,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3476,82,engine,sophisticated,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3477,82,engine,not anger,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3478,82,engine,not anger,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3479,82,engine,not fire breathing,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3480,82,engine,not fire breathing,neu,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3481,83,car,nice,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3482,83,car,nice,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3483,83,car,mostly aluminium,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3484,83,car,mostly aluminium,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3485,83,car,sports,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3486,83,car,sports,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3487,83,car,new,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3488,83,car,new,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3489,83,version,soft top,neu,general-information,6,packages / trims / variants,GENERAL INFORMATION
3490,83,top,soft,neu,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
3491,83,roof,folding,neu,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
3492,83,car,well insulated,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
3493,83,car,well insulated,pos,comfort,3,generic description & miscellaneous,GENERAL INFORMATION
3494,83,roof down,quite nice,pos,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
3495,83,roof down,electric,neu,exterior-features,9,roof,EXTERIOR / STYLING / DESIGN
3496,83,car,softer option,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3497,83,car,softer option,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3498,83,body,really really stiff,pos,handling,4,body class,EXTERIOR / STYLING / DESIGN
3499,83,ride,composed,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
3500,83,steering,good,pos,handling,4,steering,HANDLING / DYNAMICS
3501,83,engine,spectacular,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3502,83,engine,spectacular,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3503,83,engine,brilliant,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3504,83,engine,brilliant,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3505,83,engine,lovely,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3506,83,engine,lovely,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3507,83,model,most powerful,pos,performance,0,model / generic car terms,GENERAL INFORMATION
3508,83,rear track,wider,pos,handling,4,dimensions & measurements,DISTANCE / MEASUREMENT /  COST
3509,83,slip differential,limited,neu,handling,4,traction / stability,HANDLING / DYNAMICS
3510,83,slip differential,electronically controlled,neu,handling,4,traction / stability,HANDLING / DYNAMICS
3511,83,-,-,-,unknown,-1,unknown,UNKNOWN
3512,83,car,really fast,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
3513,83,car,really fast,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
3514,83,car,slightly easier going,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3515,83,car,slightly easier going,pos,handling,4,generic description & miscellaneous,GENERAL INFORMATION
3516,83,car,terrific,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
3517,83,car,terrific,pos,performance,0,generic description & miscellaneous,GENERAL INFORMATION
3518,83,noise,brilliant,pos,performance,0,audio,EMOTIONAL / SENSORY / VISUAL
3519,83,gearbox,super,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3520,83,gearbox,super,pos,handling,4,transmission,POWERTRAIN / PERFORMANCE
3521,83,ride,composed,pos,handling,4,drive,POWERTRAIN / PERFORMANCE
3522,83,car,sweet spot in AMG range,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3523,83,car,sweet spot in AMG range,pos,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3524,84,car,heavily heavily revised,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3525,84,car,heavily heavily revised,neu,general-information,6,generic description & miscellaneous,GENERAL INFORMATION
3526,84,technology,new,pos,interior-features,1,technology,TECHNOLOGY / ELECTRONICS / SOFTWARE
3527,84,engine,more efficient,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3528,84,engine,more efficient,pos,performance,0,engine / power train,POWERTRAIN / PERFORMANCE
3529,84,styling,upgraded,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3530,84,car,big,neu,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
3531,84,car,big,neu,quality-aesthetic,2,generic description & miscellaneous,GENERAL INFORMATION
3532,84,bumpers,eyebrow effect,neu,quality-aesthetic,2,bumper,EXTERIOR / STYLING / DESIGN
3533,84,-,-,-,unknown,-1,unknown,UNKNOWN
3534,84,design,nice,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3535,84,design,very very nice,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3536,84,design,like,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3537,84,design,interesting,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3538,84,design,great,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3539,84,color tone,really good,pos,quality-aesthetic,2,design,EMOTIONAL / SENSORY / VISUAL
3540,84,overall quality,not quite good,neg,quality-aesthetic,2,quality & durability,GENERAL INFORMATION
3541,84,car,relaxing,pos,exterior-features,9,generic description & miscellaneous,GENERAL INFORMATION
3542,84,car,relaxing,pos,exterior-features,9,generic description & miscellaneous,GENERAL INFORMATION
3543,84,standard kit,loads,pos,interior-features,1,options & specifications,GENERAL INFORMATION
3544,84,touchpad,all right to use,pos,user-experience,8,software / interaction,TECHNOLOGY / ELECTRONICS / SOFTWARE
