id,aspect,opinion,sentiment,category,label_topic
159,steering,telescopic,pos,interior-features,1
159,steering,leather wrapped,pos,interior-features,1
159,steering,heated,pos,comfort,3
159,center arm rest,heated,pos,comfort,3
159,center arm rest,kind of cool,pos,quality-aesthetic,2
159,center arm rest,definitely nice,pos,interior-features,1
159,-,-,-,unknown,-1
159,-,-,-,unknown,-1
159,key,pretty sweet,pos,quality-aesthetic,2
159,-,-,-,unknown,-1
159,interior quality,very best,pos,quality-aesthetic,2
159,-,-,-,unknown,-1
159,shifter,finished in Swarovski crystal,pos,quality-aesthetic,2
159,shifter,definitely amazing,pos,quality-aesthetic,2
159,volume knob,crystal finish,pos,quality-aesthetic,2
159,engine start button,crystal finish,pos,quality-aesthetic,2
159,circular dial,crystal finish,pos,quality-aesthetic,2
159,roof,panoramic moon,neu,exterior-features,9
159,roof,nice,pos,exterior-features,9
159,panoramic moon,standard,neu,exterior-features,9
159,led lighting,pretty sweet,pos,quality-aesthetic,2
159,-,-,-,unknown,-1
159,trim,genuine wood,pos,quality-aesthetic,2
159,trim,love,pos,quality-aesthetic,2
159,finishes,most high end,pos,quality-aesthetic,2
159,finishes,definitely very nice,pos,quality-aesthetic,2
159,tech display,plenty of ways to adjust,pos,user-experience,8
159,apple carplay,pretty nice,pos,user-experience,8
159,sound system,hi fi,pos,user-experience,8
159,sound system,Harman Kardon,neu,user-experience,8
159,Bowers and Wilkins Diamond Surround sound system,favourite,pos,user-experience,8
159,-,-,-,unknown,-1
159,sound system,very nice,pos,user-experience,8
159,seats,plenty of base,pos,comfort,3
159,seats,massage,neu,comfort,3
159,seats,definitely very nice,pos,comfort,3
159,sound system,more than enough,pos,user-experience,8
159,gesture control,pretty fun,pos,user-experience,8
159,rear view camera,standard,neu,safety,5
159,parking assistant plus,helps you with visibility,pos,safety,5
159,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,paddle shifters,definitely lightning quick,pos,performance,0
160,Acceleration,nice,pos,performance,0
160,brakes,ventilated,neu,performance,0
160,braking feel,absolutely no issues,pos,performance,0
160,heavy cornering,little bit better traction,pos,handling,4
160,rear differential,limited,neu,handling,4
160,weight distribution,near 50 50,neu,general-information,6
160,steering,definitely heavier weight to it,neu,handling,4
160,steering,mammoth rips,pos,handling,4
160,steering,absolutely love,pos,handling,4
160,steering,better feeling of more control,pos,handling,4
160,quality,high,pos,quality-aesthetic,2
160,bumps,soaks up pretty well,pos,handling,4
160,cabin noise,more of the exhaust note,neu,comfort,3
160,cabin noise,like,pos,comfort,3
160,vehicle,smaller,neu,general-information,6
160,visibility,absolutely perfectly fine,pos,safety,5
160,visibility,pretty decent,pos,safety,5
160,top up,narrow view,neu,safety,5
160,top up,little bit lower view,neu,safety,5
160,car,smaller,neu,general-information,6
160,visibility,absolutely no issues,pos,safety,5
160,heads up display,keep you eyes on road a little bit better,pos,safety,5
160,color,pine white,neu,quality-aesthetic,2
160,pine white,standard,neu,quality-aesthetic,2
160,front grill,distinctive,neu,quality-aesthetic,2
160,front grill,looks extremely good,pos,quality-aesthetic,2
160,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,wheels,big,neu,exterior-features,9
160,wheels,gray,neu,quality-aesthetic,2
160,wheels,alloy,neu,exterior-features,9
160,wheel designs,plenty,neu,quality-aesthetic,2
160,side mirrors,power adjustable,neu,exterior-features,9
160,tail lights,definitely look good,pos,quality-aesthetic,2
160,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,front seats,power adjustable,neu,comfort,3
160,front seats,memory settings,neu,comfort,3
160,seats,distinctive sports,neu,comfort,3
160,seats,heated,neu,comfort,3
160,digital gauge cluster,definitely looks amazing,pos,user-experience,8
160,overall interior quality,sense of tech,neu,quality-aesthetic,2
160,ambient lighting,definitely a fan of,pos,quality-aesthetic,2
160,-,-,-,unknown,-1
160,interior color choices,a good bit,pos,quality-aesthetic,2
160,interior color,like,pos,quality-aesthetic,2
160,interior color,good contrast,pos,quality-aesthetic,2
160,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,-,-,-,unknown,-1
160,seats,almost massaging,pos,comfort,3
160,seats,definitely nice,pos,interior-features,1
160,sound system,more than enough,pos,user-experience,8
160,sound system,a good bit of base on clarity,pos,user-experience,8
160,rear view camera,lead in to safety,pos,safety,5
160,cruise control,dynamic,pos,safety,5
160,cruise control,definitely nice,pos,safety,5
160,rear view mirror,auto dimming,neu,safety,5
160,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,steering,heavier,neu,handling,4
162,rpm,much higher level,neu,handling,4
162,steering,like in sports mode,pos,handling,4
162,-,-,-,unknown,-1
162,paddle shifters,lightning quick,pos,performance,0
162,paddle shifters,absolutely love,pos,performance,0
162,paddle shifters,plenty fast,pos,performance,0
162,acceleration,impressive,pos,performance,0
162,paddle shifters,very insanely fast lightning,pos,performance,0
162,paddle shifters,love,pos,performance,0
162,braking feel,definitely no issues,pos,handling,4
162,dynamic damper control,giving the best of both worlds,pos,handling,4
162,dynamic damper control,giving better handling,pos,handling,4
162,dynamic damper control,t6ighten up during heavy cornering,pos,handling,4
162,ride,more comfortable,pos,handling,4
162,ride,quite smooth,pos,handling,4
162,ride,very impressed,pos,handling,4
162,-,-,-,unknown,-1
162,two axle air suspension,much smoother ride,pos,handling,4
162,cabin noise,not a whole lot of outside noise coming,pos,comfort,3
162,cabin noise,quite loud,neg,comfort,3
162,visibility,see perfectly fine out,pos,safety,5
162,visibility,decent,pos,safety,5
162,visibility,absolutely no issues,pos,safety,5
162,wheelbase,length grown,neu,general-information,6
162,wheelbase,width grown,neu,general-information,6
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,window surrounds,chrome,neu,quality-aesthetic,2
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,power liftgate,definitely convenient,pos,exterior-features,9
162,second row,fold down,neu,exterior-features,9
162,underfloor storage,quite a bit of it as well,pos,exterior-features,9
162,-,-,-,unknown,-1
162,back,so much base,pos,interior-features,1
162,four zone climate control,pretty cool,pos,interior-features,1
162,upholstery,sense of tech,pos,comfort,3
162,front seats,ventilated,pos,comfort,3
162,front seats,power adjustable,pos,comfort,3
162,front seats,lumbar,pos,comfort,3
162,front seats,memory,pos,comfort,3
162,luxury seating package,massaging seats,neu,comfort,3
162,steering,tilt,neu,interior-features,1
162,steering,telescoping,neu,interior-features,1
162,steering,leather wrapped,pos,interior-features,1
162,steering,power adjustable,pos,interior-features,1
162,steering,heated,pos,interior-features,1
162,steering,very evenly heated,pos,interior-features,1
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,gauge display,favorite,pos,user-experience,8
162,digital display,full,pos,user-experience,8
162,executive tier,pretty sweet,pos,interior-features,1
162,executive tier,soft clothes,neu,interior-features,1
162,executive tier,automatic doors,neu,interior-features,1
162,executive tier,heated and cooled cupholders,neu,interior-features,1
162,finishes,high end,pos,quality-aesthetic,2
162,finish,wood,neu,quality-aesthetic,2
162,finish,leather,neu,quality-aesthetic,2
162,leather,two tone,neu,quality-aesthetic,2
162,glove box latch,aluminium finish,neu,quality-aesthetic,2
162,aluminium finish,big fan,pos,quality-aesthetic,2
162,fit and finish,interesting,neu,interior-features,1
162,climate control location,enjoyed,pos,interior-features,1
162,USB charging ports,pretty cool,pos,interior-features,1
162,tech display,favorite,pos,user-experience,8
162,-,-,-,unknown,-1
162,Bowers and Wilkins Diamond Surround sound system,favourite,pos,user-experience,8
162,turning volume with index finger,love,pos,user-experience,8
162,sound system,definitely very nice,pos,user-experience,8
162,sound system,Harman Kardon,neu,user-experience,8
162,sound system,absolutely fine,pos,user-experience,8
162,rain sensing windshield wiper,always nice,pos,safety,5
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
162,-,-,-,unknown,-1
163,-,-,-,unknown,-1
163,-,-,-,unknown,-1
163,power band,very wide,neu,performance,0
163,drive system,four wheel,neu,performance,0
163,sedan,family,pos,general-information,6
163,0 to 60 time,ridiculous,pos,performance,0
163,M5 competition,better,pos,performance,0
163,drive modes,better personalize the car to your liking,pos,handling,4
163,paddle shifters,more than enough,pos,handling,4
163,brakes,very controlling upfront,pos,handling,4
163,braking feel,absolutely no issues,pos,handling,4
163,exhaust crackle,absolutely amazing,pos,performance,0
163,electronically controlled dampers,best of both worlds,pos,handling,4
163,adaptive suspension,best of both worlds,pos,handling,4
163,road imperfections,reading,pos,handling,4
163,heavy cornering,tightening suspension,pos,handling,4
163,road imperfections,smoother ride,pos,handling,4
163,power,absolutely insane,pos,performance,0
163,ride quality,not all that bad,neu,handling,4
163,bolsters on steering,absolutely gigantic,pos,handling,4
163,bolsters on steering,lot thicker,pos,handling,4
163,bolsters on steering,provide better feel to your hands,pos,handling,4
163,bolsters on steering,better feeling of control,pos,handling,4
163,steering feel,heavier,pos,handling,4
163,steering feel,very nice,pos,handling,4
163,cabin noise,lack there of,pos,comfort,3
163,cabin,very quiet,pos,comfort,3
163,visibility,no issues whatsoever,pos,safety,5
163,heads up display,very large,pos,interior-features,1
163,heads up display,definitely very nice,pos,interior-features,1
163,heads up display,adjustable,pos,interior-features,1
163,-,-,-,unknown,-1
163,headlights,iconic,pos,exterior-features,9
163,headlights,adaptive,neu,exterior-features,9
163,headlights,full led,neu,exterior-features,9
163,beams,automatic,neu,exterior-features,9
163,beams,high,neu,exterior-features,9
163,-,-,-,unknown,-1
163,-,-,-,unknown,-1
163,side mirrors,power folding,neu,exterior-features,9
163,side mirrors,very unique design,pos,quality-aesthetic,2
163,side mirrors,heated,neu,exterior-features,9
163,side mirrors,like,pos,exterior-features,9
163,exhaust,favourite,pos,performance,0
163,exhaust note,can adjust,pos,performance,0
163,exhaust system,more pronounced,neu,performance,0
163,exhaust system,pretty sweet,pos,performance,0
163,sound,like performance car,pos,performance,0
163,rear trunk,handsfree,neu,exterior-features,9
163,rear seats,ton of added space,pos,comfort,3
163,rear seats,heated,pos,interior-features,1
163,front seats,power adjustable,pos,comfort,3
163,support adjustments,shoulder,neu,comfort,3
163,support adjustments,thigh,neu,comfort,3
163,front seats,memory settings,pos,comfort,3
163,memory settings,for couple of different drivers,pos,comfort,3
163,steering wheel,tilt,neu,interior-features,1
163,steering wheel,telescoping,neu,interior-features,1
163,steering wheel,leather wrapped,pos,interior-features,1
163,steering wheel,heated,pos,interior-features,1
163,bolsters,most pronounced,pos,handling,4
163,bolsters,absolutely loved,pos,handling,4
163,key,heavy metal feel,neu,exterior-features,9
163,M5 designation within tachometer,good,pos,interior-features,1
163,M5 designation within tachometer,small,neu,interior-features,1
163,digital gauge cluster,fully digital,neu,interior-features,1
163,finish,typical BMW fashion,neu,quality-aesthetic,2
163,dashboard,sense of tech,neu,quality-aesthetic,2
163,leather,Marino,neu,quality-aesthetic,2
163,interior trim,aluminium carbon,neu,quality-aesthetic,2
163,-,-,-,unknown,-1
163,climate control,touchscreen,neu,user-experience,8
163,climate control,digital,neu,user-experience,8
163,climate control,pretty cool,pos,user-experience,8
163,-,-,-,unknown,-1
163,display,high resolution,pos,user-experience,8
163,display,pretty cool,pos,user-experience,8
163,sound system,favorite,pos,user-experience,8
163,ambient lighting,pretty intense,pos,interior-features,1
163,sound system,definitely a ton of base,pos,user-experience,8
163,sound system,crystal clear,pos,user-experience,8
163,sound system,loudest,pos,user-experience,8
163,sound system,absolutely amazing,pos,user-experience,8
163,sound system,not have any issues,pos,user-experience,8
163,rear view camera,definitely impressive,pos,safety,5
163,M5,lead into safety,pos,safety,5
163,-,-,-,unknown,-1
165,-,-,-,unknown,-1
165,-,-,-,unknown,-1
165,seat,good level,pos,comfort,3
165,-,-,-,unknown,-1
165,inside,very luxurious feel,pos,quality-aesthetic,2
165,dashboard,wooden effect,pos,quality-aesthetic,2
165,wooden effect,adds little bit more of classiness,pos,quality-aesthetic,2
165,I drive system,very very easy to use,pos,user-experience,8
165,I drive system,Easy,pos,user-experience,8
165,gearbox,amazing,pos,handling,4
165,sport mode,throttle a bit more responsive,neu,handling,4
165,Eco Pro mode,drive in town,neu,handling,4
165,climate control,individual,neu,interior-features,1
165,bluetooth,like,pos,interior-features,1
165,average speed,really good,pos,interior-features,1
165,My Vehicle,like,pos,interior-features,1
165,car,like,pos,user-experience,8
165,car,very practical,pos,user-experience,8
165,get in,really easy,pos,user-experience,8
165,boot,electric,neu,exterior-features,9
165,boot,personal favourite,pos,exterior-features,9
165,-,-,-,unknown,-1
165,paddles,flappy,neu,performance,0
165,car,really good,pos,general-information,6
165,-,-,-,unknown,-1
165,lights,automatic,neu,exterior-features,9
165,button to open the boot,little,neu,interior-features,1
165,button to open the boot,good little feature,pos,interior-features,1
165,-,-,-,unknown,-1
165,parking center switch,really good,pos,interior-features,1
165,handbrake,electric,pos,interior-features,1
165,-,-,-,unknown,-1
165,boot,electronic,pos,exterior-features,9
165,boot,good,pos,exterior-features,9
165,seats,go forward individually,pos,exterior-features,9
165,boot,small,neg,exterior-features,9
165,boot,shallow,neg,exterior-features,9
