,Unnamed: 0,id,segment_id,label_topic,aspect_lemmatized,opinion_lemmatized,sentiment
1538,518.0,234.0,8.0,2.0,size,small,neu
1539,,234.0,8.0,2.0,size,lack,neu
1540,,234.0,8.0,2.0,general layout,clean,pos
1541,,234.0,8.0,2.0,general layout,logical,pos
1542,,234.0,8.0,2.0,general layout,touch sportiness,pos
1543,,234.0,8.0,2.0,material selection,excellent,pos
1544,519.0,234.0,9.0,3.0,trunk,small side,neg
1545,,234.0,9.0,3.0,backseat,"well, cozy",neu
1546,520.0,234.0,10.0,3.0,-,-,-
1547,521.0,234.0,11.0,8.0,Audi interface,simple,pos
1548,,234.0,11.0,8.0,Audi interface,intuitive,pos
1549,,234.0,11.0,8.0,climate control,simple,pos
1550,,234.0,11.0,8.0,climate control,intuitive,pos
1551,,234.0,11.0,8.0,button placement,visually hard check,neg
1552,,234.0,11.0,8.0,passenger space,gain much needed,neu
1553,522.0,234.0,12.0,1.0,gear stuff,high end,pos
1554,,234.0,12.0,1.0,headlight,led,neu
1555,,234.0,12.0,1.0,touch pad,clever,pos
1556,,234.0,12.0,1.0,touch pad,conveniently,pos
1557,523.0,234.0,13.0,5.0,-,-,-
1558,524.0,234.0,14.0,6.0,Mercedes-Benz C . L . A,fewer feature,pos
1559,,234.0,14.0,6.0,Mercedes-Benz C . L . A,interesting design,pos
1560,,234.0,14.0,6.0,BMW two series,powerful,pos
1561,,234.0,14.0,6.0,A3 gravitas,neither could match,pos
1562,,234.0,14.0,6.0,S3,high performance,pos
1563,,234.0,14.0,6.0,Audi A3 lineup,plug hybrid sportsback,pos
1564,,234.0,14.0,6.0,A3,gasoline powered,neu
1565,,234.0,14.0,6.0,A3,traditional sedan,neu
1566,,234.0,14.0,6.0,traditional sedan,love,pos
1567,,234.0,14.0,6.0,traditional sedan,nice,pos
1568,525.0,234.0,15.0,6.0,riding,premium,pos
1569,,234.0,15.0,6.0,handling,premium,pos
1570,,234.0,15.0,6.0,feature,bunch cool,pos
1571,,234.0,15.0,6.0,car,luxury,pos
1572,,234.0,15.0,6.0,car,elevated image,pos
1573,,234.0,15.0,6.0,size,smaller package,neu
1574,,234.0,15.0,6.0,size,downsize,neu
1575,526.0,235.0,1.0,6.0,A7,exceptionally nice,pos
1576,,235.0,1.0,6.0,A7,luxury,pos
1577,,235.0,1.0,6.0,type,SUV,neu
1578,527.0,235.0,2.0,6.0,architecture,completely new,pos
1579,,235.0,2.0,6.0,architecture,aluminium rich,pos
1580,,235.0,2.0,6.0,weight,hundred pound lighter,pos
1581,528.0,235.0,3.0,2.0,weight,lighter,pos
1582,,235.0,3.0,2.0,look,prettier,pos
1583,529.0,235.0,4.0,3.0,cabinet,plenty praise,pos
1584,,235.0,4.0,3.0,sound,serenely quiet,pos
1585,,235.0,4.0,3.0,aura,luxury,pos
1586,,235.0,4.0,3.0,aura,sweet,pos
1587,,235.0,4.0,3.0,sound,quiet luxury,pos
1588,530.0,235.0,5.0,4.0,suspension,softly srung,neg
1589,,235.0,5.0,4.0,suspension,definitely feel road,neg
1590,,235.0,5.0,4.0,normal driving,unpleasent harshness deftly subdued,pos
1591,,235.0,5.0,4.0,ride,lovely,pos
1592,,235.0,5.0,4.0,corner grip,tenacious,pos
1593,,235.0,5.0,4.0,body control,impressive,pos
1594,,235.0,5.0,4.0,steering,delightful directness,pos
1595,,235.0,5.0,4.0,balance point,nearly ideal fun refinement,pos
1596,,235.0,5.0,4.0,drive train flooring,nearly ideal fun refinement,pos
1597,531.0,235.0,6.0,0.0,engine output,adequate,pos
1598,,235.0,6.0,0.0,shift,swift,pos
1599,,235.0,6.0,0.0,shift,nearly imperceptible,pos
1600,,235.0,6.0,0.0,drive,wheel,neu
1601,,235.0,6.0,0.0,fuel economy,good,pos
1602,,235.0,6.0,0.0,torque capability,admirable,pos
1603,,235.0,6.0,0.0,automatic engine start stop system,fairly unobtrusive,pos
1604,,235.0,6.0,0.0,automatic engine start stop system,conserve fuel,pos
1605,,235.0,6.0,0.0,0 60 acceleration,sub six,neu
1606,532.0,235.0,7.0,1.0,display,high resolution,pos
1607,,235.0,7.0,1.0,display,right looking,pos
1608,,235.0,7.0,1.0,display,look pretty cool,pos
1609,533.0,235.0,8.0,6.0,Q7,perfect,neg
1610,534.0,235.0,9.0,1.0,flipping second row seat,require two seat,neg
1611,,235.0,9.0,1.0,flipping second row seat,flop,neg
1612,535.0,235.0,10.0,2.0,interior,kind wonderful,pos
1613,,235.0,10.0,2.0,interior,look mordern,pos
1614,,235.0,10.0,2.0,interior,rich,pos
1615,,235.0,10.0,2.0,material quality,brilliant,pos
1616,,235.0,10.0,2.0,accent,love,pos
1617,,235.0,10.0,2.0,accent,techie,pos
1618,,235.0,10.0,2.0,accent,streaky,pos
1619,,235.0,10.0,2.0,map light,touch,pos
1620,,235.0,10.0,2.0,map light,glowing ring surround,pos
1621,536.0,235.0,11.0,7.0,car,new,neu
1622,537.0,235.0,12.0,2.0,Q7,functional note,neu
1623,538.0,235.0,13.0,1.0,center console,little storage,neg
1624,,235.0,13.0,1.0,phone spot,handy,pos
1625,,235.0,13.0,1.0,arm,adjustable,pos
1626,,235.0,13.0,1.0,arm,handy,pos
1627,539.0,235.0,14.0,8.0,control,demand slight learning curve,neg
1628,,235.0,14.0,8.0,control,make sense long,pos
1629,540.0,235.0,15.0,3.0,size,dimensionally smaller,neg
1630,,235.0,15.0,3.0,inside,actually roomier,pos
1631,,235.0,15.0,3.0,second row seat,reclining,pos
1632,,235.0,15.0,3.0,second row seat,sliding,pos
1633,,235.0,15.0,3.0,second row seat,split three way,pos
1634,,235.0,15.0,3.0,back space,ton,pos
1635,,235.0,15.0,3.0,third row,power operated 50 50 split,neu
1636,,235.0,15.0,3.0,third row,barely tolerable adult,neg
1637,,235.0,15.0,3.0,third row,kid should'nt complain,pos
1638,541.0,235.0,16.0,1.0,-,-,-
1639,542.0,235.0,17.0,9.0,cargo sppace,healthy,pos
1640,,235.0,17.0,9.0,cargo space,boost lowering third row,pos
1641,543.0,235.0,18.0,5.0,trim,premium,pos
1642,,235.0,18.0,5.0,equipment,robustly equipped,pos
1643,,235.0,18.0,5.0,lift gate,power,pos
1644,,235.0,18.0,5.0,upholstery,leather,neu
1645,,235.0,18.0,5.0,sunroof,two channel,neu
1646,,235.0,18.0,5.0,sunroof,panoranamic,pos
1647,,235.0,18.0,5.0,automatic braking,sens vehicle pedestrian,pos
1648,544.0,235.0,19.0,2.0,-,-,-
1649,545.0,235.0,20.0,1.0,audio system,premium,pos
1650,,235.0,20.0,1.0,tailgate,foot activated,pos
1651,546.0,235.0,21.0,5.0,car,lot fun play,pos
1652,,235.0,21.0,5.0,car,luxury,pos
1653,547.0,235.0,22.0,7.0,pricewise,absolutely loaded,pos
1654,,235.0,22.0,7.0,pricewise,Q7 prestige trip,neu
1655,548.0,235.0,23.0,6.0,Audi Q7,deserves attention,pos
1656,,235.0,23.0,6.0,Audi Q7,luxury SUV,pos
1657,,235.0,23.0,6.0,vehicle,proper luxury,pos
1658,,235.0,23.0,6.0,vehicle,legitimate family hauler,pos
1659,,235.0,23.0,6.0,drive,enjoy,pos
1660,,235.0,23.0,6.0,car,enjoy live,pos
1661,549.0,237.0,1.0,6.0,size,compact,neu
1662,,237.0,1.0,6.0,car,luxury,pos
1663,,237.0,1.0,6.0,car,pretty much everything,pos
1664,550.0,237.0,2.0,2.0,interior,fawning praise,pos
1665,,237.0,2.0,2.0,material,top quality,pos
1666,,237.0,2.0,2.0,look,crisp,pos
1667,,237.0,2.0,2.0,look,mordern aesthetic,pos
1668,,237.0,2.0,2.0,look,mordernism,pos
1669,,237.0,2.0,2.0,cockpit,usable space,pos
1670,,237.0,2.0,2.0,control,unfussy,pos
1671,551.0,237.0,3.0,3.0,long haul,supportive,pos
1672,,237.0,3.0,3.0,front seat,powered,pos
1673,,237.0,3.0,3.0,feature,list indulgent,pos
1674,552.0,237.0,4.0,1.0,-,-,-
1675,553.0,237.0,5.0,3.0,backseat,everybody's plush,pos
1676,,237.0,5.0,3.0,front seat,nice material quality,pos
1677,,237.0,5.0,3.0,front seat sound,note,neg
1678,,237.0,5.0,3.0,second row sound,slide decline,neg
1679,,237.0,5.0,3.0,laid back position,could use little lean,neg
1680,,237.0,5.0,3.0,center tunnel,incredibly high,neg
1681,,237.0,5.0,3.0,middle seat,ludicrous position,neg
1682,,237.0,5.0,3.0,middle seat legroom,jam front seat rail,neg
1683,554.0,237.0,6.0,3.0,rear quarter,work fine,pos
1684,,237.0,6.0,3.0,roof,panoramic,neu
1685,,237.0,6.0,3.0,roof,moon,neu
1686,555.0,237.0,7.0,9.0,cabin,delightful,pos
1687,,237.0,7.0,9.0,cabin,feel bright,pos
1688,,237.0,7.0,9.0,cabin,open,pos
1689,,237.0,7.0,9.0,interior,even delightful,pos
1690,556.0,237.0,8.0,2.0,cup holder,small,neg
1691,,237.0,8.0,2.0,cup holder,dislike,neg
1692,,237.0,8.0,2.0,look,handsome,pos
1693,,237.0,8.0,2.0,look,sculpted,pos
1694,,237.0,8.0,2.0,look,desirable,pos
1695,557.0,237.0,9.0,9.0,cargo hold,nicely shaped,pos
1696,,237.0,9.0,9.0,release,conveniently placed,pos
1697,,237.0,9.0,9.0,rear seat,split 40 2040,neu
1698,558.0,237.0,10.0,0.0,fuel economy,amazing compact SUV,neg
1699,,237.0,10.0,0.0,fuel economy,actually quite good compact luxury SUV,pos
1700,,237.0,10.0,0.0,power delivery,refined,pos
1701,,237.0,10.0,0.0,shift,kind rapid expect,pos
1702,,237.0,10.0,0.0,shift operation,seamless,pos
1703,,237.0,10.0,0.0,shift operation,slightly marred little bit surgeon,neg
1704,,237.0,10.0,0.0,drive,wheel,neu
1705,,237.0,10.0,0.0,efficiency,improved,pos
1706,,237.0,10.0,0.0,handling,lively,pos
1707,,237.0,10.0,0.0,grip,wheather,pos
1708,559.0,237.0,11.0,4.0,offroad mode,dedicated,pos
1709,,237.0,11.0,4.0,ground clearence,8.2 inch,neu
1710,,237.0,11.0,4.0,driving,outstanding manner,pos
1711,,237.0,11.0,4.0,performance,skillfully negotiated chasm comfort sport,pos
1712,560.0,237.0,12.0,3.0,sound,incredibly quiet,pos
1713,,237.0,12.0,3.0,outward visibility,clear,pos
1714,,237.0,12.0,3.0,brake,strong,pos
1715,,237.0,12.0,3.0,field,excellent,pos
1716,561.0,237.0,13.0,4.0,drive,absolute pleasure,pos
1717,,237.0,13.0,4.0,air suspension,adaptive,pos
1718,562.0,237.0,14.0,7.0,-,-,-
1719,563.0,237.0,15.0,4.0,SUV,fun,pos
1720,564.0,237.0,16.0,7.0,feature,packed,pos
1721,,237.0,16.0,7.0,tailgate,power,neu
1722,565.0,237.0,17.0,5.0,-,-,-
1723,566.0,237.0,18.0,8.0,infotaintment system,work pretty well,pos
1724,,237.0,18.0,8.0,infotaintment system knob,wish touch screen,neg
1725,,237.0,18.0,8.0,Apple carplay,lovely,pos
1726,,237.0,18.0,8.0,Apple carplay,standard,neu
1727,,237.0,18.0,8.0,touch screen,lack,neg
1728,,237.0,18.0,8.0,swiping zoom maneuver,great,pos
1729,,237.0,18.0,8.0,Apple carplay,love much,pos
1730,567.0,237.0,19.0,7.0,front seat,ventilated,pos
1731,,237.0,19.0,7.0,rear seat,heated,pos
1732,,237.0,19.0,7.0,tailgate,handsfree,pos
1733,568.0,237.0,20.0,1.0,speaker,brilliant,pos
1734,,237.0,20.0,1.0,audio system,premium,pos
1735,,237.0,20.0,1.0,display,vivid,pos
1736,,237.0,20.0,1.0,display,reconfigurable,pos
1737,569.0,237.0,21.0,5.0,beam,high,neu
1738,,237.0,21.0,5.0,beam,automatic,neu
1739,,237.0,21.0,5.0,steering guidance,invest little le brain power,pos
1740,570.0,237.0,22.0,7.0,car,maximally loaded,pos
1741,,237.0,22.0,7.0,drive,wheel,neu
1742,,237.0,22.0,7.0,Q5,sporty,pos
1743,,237.0,22.0,7.0,Q5,comfortable,pos
1744,,237.0,22.0,7.0,Q5,agreeable,pos
1745,,237.0,22.0,7.0,Q5,understanding,pos
1746,571.0,237.0,23.0,6.0,car,charm intensified,pos
1747,,237.0,23.0,6.0,car,truly well-rounded,pos
1748,,237.0,23.0,6.0,size,compact,neu
1749,,237.0,23.0,6.0,car,luxury,pos
1750,572.0,238.0,1.0,2.0,Audi TT,pretty well,pos
1751,,238.0,1.0,2.0,shape,basic,neu
1752,,238.0,1.0,2.0,driving experience,evolved considerably,pos
1753,573.0,238.0,2.0,2.0,design,fresh familiar,neu
1754,,238.0,2.0,2.0,front face,three D style,pos
1755,,238.0,2.0,2.0,edge,sharper,pos
1756,,238.0,2.0,2.0,TT,look like baby R8,neu
1757,,238.0,2.0,2.0,TT,mini R8,neu
1758,574.0,238.0,3.0,1.0,virtual cockpit,positively fantastic,pos
1759,575.0,238.0,4.0,8.0,display,easily switched,pos
1760,,238.0,4.0,8.0,system,instantaneous response,pos
1761,,238.0,4.0,8.0,information,blended together harmonious way,pos
1762,,238.0,4.0,8.0,distracted driving,reduced inclination,pos
1763,,238.0,4.0,8.0,MMI interface,revamped,pos
1764,,238.0,4.0,8.0,touch pad,gesture controlled,pos
1765,,238.0,4.0,8.0,ergonomics,natural,pos
1766,,238.0,4.0,8.0,ergonomics,ease use,pos
1767,,238.0,4.0,8.0,mastering system,slight learning curve,pos
1768,,238.0,4.0,8.0,mastering system,moderate tech savy driver feel home,pos
1769,576.0,238.0,5.0,2.0,philosophy,minimalist,pos
1770,,238.0,5.0,2.0,philosophy,holy,pos
1771,,238.0,5.0,2.0,digital climate control,embracing elegance simplicity,pos
1772,,238.0,5.0,2.0,digital climate control,built directly air vent,neu
1773,,238.0,5.0,2.0,event,fixed position,neu
1774,577.0,238.0,6.0,3.0,clicking sound,annoying,neg
1775,,238.0,6.0,3.0,driver's seat,left nothing desired term comfort support,pos
1776,,238.0,6.0,3.0,rear seat legroom,friendly leg Annie Wilkes,neg
1777,,238.0,6.0,3.0,rear seat roadster,non-existant,neg
1778,578.0,238.0,7.0,9.0,storage space,clever use,pos
1779,579.0,238.0,8.0,1.0,cell phone spot,convenient,neg
1780,580.0,238.0,9.0,4.0,winding mountain road,everything ask,pos
1781,,238.0,9.0,4.0,drive,light nimble package,pos
1782,,238.0,9.0,4.0,grip,quickly becomes non issue,pos
1783,,238.0,9.0,4.0,driving position,perfectly centred,pos
1784,,238.0,9.0,4.0,steering wheel shape,elevate Audi rival,pos
1785,,238.0,9.0,4.0,steering ratio,best quality,pos
1786,,238.0,9.0,4.0,steering ratio,tiight,pos
1787,,238.0,9.0,4.0,turning radius,also tight,pos
1788,,238.0,9.0,4.0,steering ratio ride,quick,pos
1789,,238.0,9.0,4.0,ride quality,"slip softer BMW , Z4 Mercedes-Benz S L C aggressive Porsche , Boxter Cayman",pos
1790,,238.0,9.0,4.0,stopping power,"slip softer BMW , Z4 Mercedes-Benz S L C aggressive Porsche , Boxter Cayman",pos
1791,,238.0,9.0,4.0,driver involvement,"slip softer BMW , Z4 Mercedes-Benz S L C aggressive Porsche , Boxter Cayman",pos
1792,,238.0,9.0,4.0,comfort,everyday,pos
1793,,238.0,9.0,4.0,performance,engaging,pos
1794,581.0,238.0,10.0,3.0,cabin noise,equal small luxury sedan,pos
1795,582.0,238.0,11.0,1.0,TT,convertible,neu
1796,,238.0,11.0,1.0,quality,high end touring,pos
1797,,238.0,11.0,1.0,price point,significantly lower,neg
1798,,238.0,11.0,1.0,windscreen,electronic,neu
1799,,238.0,11.0,1.0,windscreen,releives wind turbulence,pos
1800,583.0,238.0,12.0,9.0,event,blow hot air,pos
1801,,238.0,12.0,9.0,top,soft,neu
1802,,238.0,12.0,9.0,top,triple layer,neu
1803,584.0,238.0,13.0,0.0,engine,exclusive,pos
1804,,238.0,13.0,0.0,dual clutch,well mannered,pos
1805,,238.0,13.0,0.0,turbo lag,practically free,pos
1806,,238.0,13.0,0.0,fuel economy,greatly impacting,pos
1807,,238.0,13.0,0.0,drive,rear wheel,neu
1808,,238.0,13.0,0.0,exterior,sharper styling,pos
1809,,238.0,13.0,0.0,seat,sport,neu
1810,,238.0,13.0,0.0,seat,heavily bolstered,pos
1811,585.0,238.0,14.0,7.0,-,-,-
1812,586.0,238.0,15.0,9.0,equipment,impressively well equipped,pos
1813,,238.0,15.0,9.0,windshield wiper,rain sensing,pos
1814,,238.0,15.0,9.0,fuel filler,capitalist,pos
1815,,238.0,15.0,9.0,seat,heated,pos
1816,,238.0,15.0,9.0,seat,leather,pos
1817,587.0,238.0,16.0,1.0,-,-,-
1818,588.0,238.0,17.0,9.0,-,-,-
1819,589.0,238.0,18.0,1.0,blind spot mornitoring,highly recommendable,pos
1820,,238.0,18.0,1.0,speaker sound system,banging,pos
1821,590.0,238.0,19.0,6.0,TT,fully loaded,pos
1822,,238.0,19.0,6.0,price,relatively bargain,pos
1823,,238.0,19.0,6.0,car,convertible,neu
1824,,238.0,19.0,6.0,car,luxury,pos
1825,,238.0,19.0,6.0,door,two,neu
1826,,238.0,19.0,6.0,Audi TT,tough,pos
1827,591.0,239.0,1.0,6.0,-,-,-
1828,592.0,239.0,2.0,0.0,drive,wheel,neu
1829,,239.0,2.0,0.0,ip torque vectoring rear differentia,limited,neg
1830,,239.0,2.0,0.0,performance,abundance,pos
1831,,239.0,2.0,0.0,torque rating,seem little underwhelming,neg
1832,,239.0,2.0,0.0,rev,abundant,pos
1833,,239.0,2.0,0.0,drive,taunting drive hard abundant,pos
1834,,239.0,2.0,0.0,top end rush,abundant,pos
1835,,239.0,2.0,0.0,engine,inspirational,pos
1836,,239.0,2.0,0.0,V8 engine,glorious,pos
1837,,239.0,2.0,0.0,power,big,pos
1838,,239.0,2.0,0.0,performance,stellar,pos
1839,,239.0,2.0,0.0,performance,remarkably accessible,pos
1840,593.0,239.0,3.0,4.0,drive system,wheel,neu
1841,,239.0,3.0,4.0,drive system,dynamically deviate traction demand,pos
1842,,239.0,3.0,4.0,drive system,excellent,pos
1843,,239.0,3.0,4.0,agility,improved,pos
1844,,239.0,3.0,4.0,torque redirection,constant,neu
1845,,239.0,3.0,4.0,torque redirection,utterly predictable,pos
1846,,239.0,3.0,4.0,corner acceleration,drama free,pos
1847,,239.0,3.0,4.0,lateral grip,abundant,pos
1848,,239.0,3.0,4.0,steering,slightly numb,neg
1849,,239.0,3.0,4.0,steering,precise,pos
1850,,239.0,3.0,4.0,dynamic package,compelling,pos
1851,,239.0,3.0,4.0,dynamic package,welcome driver,pos
1852,,239.0,3.0,4.0,dynamic package,intimidating,pos
1853,,239.0,3.0,4.0,unfamiliar back road,nice trade,pos
1854,,239.0,3.0,4.0,front brake,powerful,pos
1855,,239.0,3.0,4.0,front brake disk,squeezed,pos
1856,594.0,239.0,4.0,9.0,disk,neat looking,pos
1857,,239.0,4.0,9.0,design feature,weight reducing,pos
1858,,239.0,4.0,9.0,front brake,carbon ceramic,neu
1859,595.0,239.0,5.0,8.0,clutch,excellent,pos
1860,,239.0,5.0,8.0,clutch,shift quickly,pos
1861,,239.0,5.0,8.0,throttle response,better,pos
1862,596.0,239.0,6.0,8.0,E brake,old school,neu
1863,,239.0,6.0,8.0,E break activation lever,little,neu
1864,597.0,239.0,7.0,2.0,interior design,super clean,pos
1865,,239.0,7.0,2.0,trim,carbon fibre,neu
1866,,239.0,7.0,2.0,steering wheel,flat bottom,neu
1867,,239.0,7.0,2.0,seat,sport,pos
1868,,239.0,7.0,2.0,seat,heavily bolstered,pos
1869,,239.0,7.0,2.0,door handle,redesigned,pos
1870,,239.0,7.0,2.0,door handle,impression lightness,neu
1871,598.0,239.0,8.0,9.0,exterior,share roof door A5,pos
1872,,239.0,8.0,9.0,roof,hood,neu
1873,,239.0,8.0,9.0,exterior,numerous enhancement,pos
1874,,239.0,8.0,9.0,visual presence,supersedes already gorgeous A5,pos
1875,,239.0,8.0,9.0,grill,honeycomb,pos
1876,,239.0,8.0,9.0,grill,huge,pos
1877,,239.0,8.0,9.0,light,striking led,pos
1878,,239.0,8.0,9.0,height,lowered 0.8 inch,pos
1879,,239.0,8.0,9.0,fender,flaired air,neu
1880,,239.0,8.0,9.0,spoiler,enlarged,pos
1881,,239.0,8.0,9.0,spoiler,retractable,pos
1882,599.0,239.0,9.0,4.0,appearence,track ready,pos
1883,,239.0,9.0,4.0,ride,firm,pos
1884,,239.0,9.0,4.0,ride,harsh,pos
1885,,239.0,9.0,4.0,suspension,signle setting,neg
1886,,239.0,9.0,4.0,suspension,reasonable compromise,neu
1887,,239.0,9.0,4.0,damper,,neg
1888,600.0,239.0,10.0,7.0,-,-,-
1889,601.0,239.0,11.0,0.0,performer,highly capable,pos
1890,602.0,239.0,12.0,7.0,price,may huge deal,neg
1891,603.0,239.0,13.0,6.0,design,excellent,pos
1892,,239.0,13.0,6.0,performance,exhillirating,pos
1893,,239.0,13.0,6.0,performance,untimidating,neu
1894,,239.0,13.0,6.0,spirit,iconoclast,pos
1895,,239.0,13.0,6.0,hierarchy,top,pos
1896,,239.0,13.0,6.0,price,worth money,pos
1897,604.0,241.0,1.0,6.0,-,-,-
1898,605.0,241.0,2.0,2.0,-,-,-
1899,606.0,241.0,3.0,4.0,chasis,lighter,pos
1900,,241.0,3.0,4.0,chasis,rigid,pos
1901,,241.0,3.0,4.0,suspension tuning,brilliant,pos
1902,,241.0,3.0,4.0,car,luxury sedan,pos
1903,,241.0,3.0,4.0,type,sedan,neu
1904,,241.0,3.0,4.0,grip,like vice,pos
1905,,241.0,3.0,4.0,ride,like popular luxury,pos
1906,,241.0,3.0,4.0,steering,certified snob,pos
1907,,241.0,3.0,4.0,steering,waiting spot,pos
1908,,241.0,3.0,4.0,steering,well calibrated,pos
1909,,241.0,3.0,4.0,high speed,car stable,pos
1910,,241.0,3.0,4.0,A4,heart,pos
1911,607.0,241.0,4.0,4.0,steering,fantastic,pos
1912,,241.0,4.0,4.0,steering,extremely tight turning radius,pos
1913,,241.0,4.0,4.0,tight space,joy navigate,pos
1914,608.0,241.0,5.0,3.0,excellent,economics,pos
1915,,241.0,5.0,3.0,sightlines,good,pos
1916,,241.0,5.0,3.0,sound,quieter cabin,pos
1917,609.0,241.0,6.0,0.0,size,something special,pos
1918,,241.0,6.0,0.0,throttle response,frustratingly lag,neg
1919,,241.0,6.0,0.0,0 60 spread,good,pos
1920,,241.0,6.0,0.0,0 60 spread,pretty quick,pos
1921,,241.0,6.0,0.0,pull,hard way rpm range,pos
1922,,241.0,6.0,0.0,sound,pretty darn good,pos
1923,610.0,241.0,7.0,0.0,-,-,-
1924,611.0,241.0,8.0,6.0,efficiency,trump,pos
1925,612.0,241.0,9.0,0.0,A4 ultra,based,pos
1926,,241.0,9.0,0.0,clutch,smooth,pos
1927,,241.0,9.0,0.0,clutch,remarkably quick,pos
1928,613.0,241.0,10.0,2.0,cockpit,driver oriented,pos
1929,,241.0,10.0,2.0,cockpit,dignified show luxury,pos
1930,,241.0,10.0,2.0,knee rest,rock hard,neg
1931,,241.0,10.0,2.0,interior,laiden high quality material,pos
1932,,241.0,10.0,2.0,material,high quality,pos
1933,,241.0,10.0,2.0,material,soft touch,pos
1934,,241.0,10.0,2.0,material,thoughful touch,pos
1935,,241.0,10.0,2.0,center arm,highly adjustable,pos
1936,,241.0,10.0,2.0,switch,nifty,pos
1937,614.0,241.0,11.0,3.0,leg room,average best,neg
1938,,241.0,11.0,3.0,middle seat,effectively uninhabitable,neg
1939,615.0,241.0,12.0,9.0,rear quarter,tight,neg
1940,,241.0,12.0,9.0,trunk,largest,pos
1941,,241.0,12.0,9.0,rear seatbacks,wide aperture,pos
1942,,241.0,12.0,9.0,rear seatbacks,pull almost completely flat,pos
1943,616.0,241.0,13.0,1.0,virtual cockpit,well sorted,pos
1944,,241.0,13.0,1.0,virtual cockpit,easy use,pos
1945,,241.0,13.0,1.0,virtual cockpit,integrate seamlessly,pos
1946,617.0,241.0,14.0,8.0,system,lack wow factor,neg
1947,,241.0,14.0,8.0,system,absolute joy use,pos
1948,,241.0,14.0,8.0,rotary dial,large,pos
1949,,241.0,14.0,8.0,control,cleverly situated,pos
1950,,241.0,14.0,8.0,interface,uncluttered,pos
1951,,241.0,14.0,8.0,interface,notably easier operate,pos
1952,,241.0,14.0,8.0,system,topping,pos
1953,618.0,241.0,15.0,7.0,standard equipment,lengthier list,pos
1954,,241.0,15.0,7.0,headlight control,auomatic,neu
1955,,241.0,15.0,7.0,windshield wiper,rain sensing,neu
1956,619.0,241.0,16.0,3.0,driver seat,eight way power,neu
1957,,241.0,16.0,3.0,driver seat,four way lumbar support,neu
1958,620.0,241.0,17.0,1.0,roof,moon,neu
1959,,241.0,17.0,1.0,parking brake,electronic,neu
1960,621.0,241.0,18.0,5.0,-,-,-
1961,622.0,241.0,19.0,9.0,-,-,-
1962,623.0,241.0,20.0,5.0,speaker,premium,pos
1963,,241.0,20.0,5.0,head rest,four way,neu
1964,,241.0,20.0,5.0,front seat,extension,neu
1965,624.0,241.0,21.0,7.0,price,bit steep,pos
1966,,241.0,21.0,7.0,price,similarly equipped alternative cost thousand,pos
1967,,241.0,21.0,7.0,durability,residual value trail rival,pos
1968,,241.0,21.0,7.0,long term reliability,le stellar history Audi,neg
1969,625.0,241.0,22.0,6.0,reliability,improved,pos
1970,626.0,242.0,1.0,6.0,car,favorite,pos
1971,627.0,242.0,2.0,0.0,car,fast,pos
1972,,242.0,2.0,0.0,car,normal,neu
1973,,242.0,2.0,0.0,car,supercar,pos
1974,628.0,242.0,3.0,0.0,engine note,amazing,pos
1975,629.0,242.0,4.0,0.0,velocity,intense,pos
1976,,242.0,4.0,0.0,roar,amazing,pos
1977,,242.0,4.0,0.0,speed,pure visible,pos
1978,630.0,242.0,5.0,4.0,rpm band,wide enough,pos
1979,,242.0,5.0,4.0,gated shifter,excellent,pos
1980,631.0,242.0,6.0,4.0,six speed manual,pure meachanical bliss,pos
1981,632.0,242.0,7.0,4.0,gear shift,big deal,pos
1982,633.0,242.0,8.0,4.0,car,fast,pos
1983,,242.0,8.0,4.0,car,capable,pos
1984,,242.0,8.0,4.0,car,fun,pos
1985,,242.0,8.0,4.0,car,approachable,pos
1986,,242.0,8.0,4.0,stability control,lot fun,pos
1987,,242.0,8.0,4.0,steering,slight bit understeer oversteer,neg
1988,,242.0,8.0,4.0,drive,wheel,neu
1989,,242.0,8.0,4.0,drive,nice,pos
