,Unnamed: 0,id,segment_id,aspect,opinion,sentiment
2716,1182,76,1,car,best value,pos
2717,1183,76,2,A8,bursting with technology,pos
2718,1184,76,3,-,-,-
2719,1185,76,4,car,proper sports,pos
2720,,76,4,carbon emission,little,pos
2721,,76,4,sound,love,pos
2722,,76,4,A8,light,pos
2723,1186,76,5,weight,pretty decent,neu
2724,1187,76,6,performance,properly fast,pos
2725,,76,6,noise,minute range,neu
2726,,76,6,throb,wonderful,pos
2727,,76,6,car,exciting,pos
2728,1188,76,7,mpg,pretty decent,pos
2729,,76,7,sports mode,feels good,pos
2730,,76,7,sports mode,sounds good,pos
2731,1189,76,8,steering,very very accurate,pos
2732,,76,8,steering,light,pos
2733,,76,8,steering,electromechanical,neu
2734,1190,76,9,throttle,great,pos
2735,1191,76,10,brake field,impressed,pos
2736,,76,10,brake pedal field,pretty good property,neu
2737,,76,10,drag,little bit,neg
2738,1192,76,11,tyres,pathetically skinny,neg
2739,,76,11,tyres,little,neg
2740,1193,76,12,-,-,-
2741,1194,76,13,feel,wanted,pos
2742,,76,13,drive,feel not four wheel,neu
2743,,76,13,feel,really really great,pos
2744,,76,13,feel,really well sorted,pos
2745,,76,13,drive,rear wheel drive,neu
2746,,76,13,feel,composed,pos
2747,,76,13,traction,phenominal,pos
2748,,76,13,mid corner,lovely,pos
2749,1196,76,15,corner,really really nicely balanced,pos
2750,1197,76,16,ride,more comfortable,pos
2751,1198,76,17,-,-,-
2752,1199,76,18,noise,none,pos
2753,,76,18,engine noise,not at all,pos
2754,,76,18,drive,intriguing,pos
2755,,76,18,drive,quite nice,pos
2756,,76,18,drive,fascinating,pos
2757,1200,76,19,-,-,-
2758,1201,76,20,driving,like,pos
2759,,76,20,driving,nice,pos
2760,,76,20,driving,surreal,pos
2761,1202,76,21,-,-,-
2762,1203,76,22,comfort mode,quite nice,pos
2763,1204,76,23,modes,quite cool,pos
2764,1205,76,24,-,-,-
2765,1206,76,25,car,great,pos
2766,,76,25,car,completely fascinating,pos
2767,,76,25,car,great,pos
2768,1207,76,26,car,fantastic,pos
2769,,76,26,tech,so much,pos
2770,,76,26,car,clever stuff so much,pos
2771,,76,26,price,phenomenal,pos
2772,1208,76,27,car,most interesting,pos
2773,1209,76,28,price,Wow,pos
2774,1210,77,1,car,politically incorrect,neg
2775,,77,1,engine,fast,pos
2776,1211,77,2,noise,great,neg
2777,1212,77,3,car,not family,neu
2778,,77,3,look,great,pos
2779,,77,3,car,no downside,neu
2780,1213,77,4,inside,not an awful room,neg
2781,,77,4,roof,sloping,neu
2782,,77,4,room width wise,plenty,pos
2783,,77,4,headroom,hits the ceiling,neg
2784,1214,77,5,car,seem pointless,neg
2785,,77,5,handling,best,pos
2786,,77,5,corner handling,power out of corners,pos
2787,1215,77,6,-,-,-
2788,1216,77,7,cabin,very functional,pos
2789,,77,7,cabin,very typical BMW,neu
2790,,77,7,steering wheel,very high quality,pos
2791,1217,77,8,car,not very practical,neg
2792,,77,8,handling,best,pos
2793,,77,8,car,really special,pos
2794,,77,8,car,recommend highly,pos
2795,1218,78,1,car,pretty exciting,pos
2796,,78,1,power,a lot more,pos
2797,,78,1,ingredients,pretty mouth wartering,pos
2798,1219,78,2,M3,very very impresiive,pos
2799,,78,2,M3,very impressive,pos
2800,,78,2,car,a lot faster,pos
2801,,78,2,car,very civilized,pos
2802,,78,2,car,quite soft,pos
2803,,78,2,car,deliberately deliberately civilized,pos
2804,,78,2,car,pretty impressive,pos
2805,,78,2,car,a lot more civilized,pos
2806,1220,79,1,car,electric,pos
2807,,79,1,car,desirable,pos
2808,1221,79,2,-,-,-
2809,1222,79,3,car start,spooky,neu
2810,,79,3,noise,none at all,pos
2811,1223,79,4,feel,absolutely typically BMW,neu
2812,,79,4,car,proper,pos
2813,,79,4,car,really nice,pos
2814,1224,79,5,I three,more potent,pos
2815,1225,79,6,car,extremely light,pos
2816,1226,79,7,construction material,stiff,pos
2817,,79,7,construction material,too stiff,pos
2818,1227,79,8,steering,heavier than expected,neg
2819,,79,8,front tires,narrow,neg
2820,1228,79,9,tire looks,bicycle tire,neu
2821,,79,9,steering,feel proper,pos
2822,1229,79,10,steering,feel nice,pos
2823,,79,10,steering,looks a bit wierd,neg
2824,1230,79,11,performance,looks spindly,neg
2825,,79,11,car,properly brisk,pos
2826,1231,79,12,brakes,feel a bit wierd,neg
2827,1232,79,13,brakes,feel unnatural,neg
2828,,79,13,stop,really really well,pos
2829,,79,13,doors,scissor,neu
2830,,79,13,doors,not sure,neg
2831,1234,79,15,back seats,uncomfortable for six foot two and above,neg
2832,,79,15,spaciousness,beautiful,pos
2833,1235,79,16,ergonomics,really nice,pos
2834,,79,16,ergonomics,clear,pos
2835,,79,16,dash,nice,pos
2836,,79,16,desh,fresh design,pos
2837,,79,16,screen,really nice,pos
2838,,79,16,screen,big,pos
2839,1236,79,17,-,-,-
2840,1237,79,18,traction control system,dynamic,neu
2841,,79,18,traction control system,respond really well,pos
2842,,79,18,back of the car,lot of weight,neu
2843,1238,79,19,-,-,-
2844,1239,79,20,handling,good,pos
2845,,79,20,drive,good,pos
2846,1240,79,21,-,-,-
2847,1241,79,22,noise,so little,pos
2848,1242,79,23,car,not as compelling,neg
2849,,79,23,car,not as interesting,neg
2850,,79,23,car,not as intriguing,neg
2851,,79,23,performance,proper,pos
2852,1243,79,24,drive,really nice,pos
2853,,79,24,steering,good,pos
2854,,79,24,handling,good,pos
2855,,79,24,ride,feels BMW,pos
2856,,79,24,car,not too expensive,pos
2857,1244,79,25,price,lot of money,neu
2858,1245,79,26,A3,very good,pos
2859,1246,80,1,Mercedes A class,all new,pos
2860,,80,1,body panels,new,pos
2861,,80,1,technology,new,pos
2862,,80,1,car,poshest,pos
2863,,80,1,car,small,neu
2864,1247,80,2,-,-,-
2865,1248,80,3,design,really smart,pos
2866,,80,3,bumper,more aggressive,neu
2867,,80,3,striping,why look yellow,neu
2868,,80,3,look,nice,pos
2869,,80,3,paint,pebbles washed smooth,neu
2870,,80,3,color,gray,neu
2871,,80,3,body panels,flat,neu
2872,,80,3,headlamps,sleak,pos
2873,,80,3,front grill,pen effect,neu
2874,1249,80,4,-,-,-
2875,1250,80,5,back,very nice look,pos
2876,,80,5,looks,more mordern,pos
2877,,80,5,look,sleeker,pos
2878,,80,5,tail lights,bigger,pos
2879,,80,5,backend,very nice looking,pos
2880,,80,5,exhaust pipes,fake,neg
2881,,80,5,side,not too many creases,neu
2882,,80,5,side,quite flat,neu
2883,1251,80,6,-,-,-
2884,1252,80,7,boot opening,improved,neu
2885,,80,7,get stuff in boot,much easier,pos
2886,,80,7,size,allright,neu
2887,,80,7,boot,not the biggest,neg
2888,,80,7,seats,fold flat,pos
2889,,80,7,boot,look brilliant,pos
2890,1253,80,8,headrooms,all right,neu
2891,,80,8,knee rooms,all right,neu
2892,,80,8,back seat,comfy,pos
2893,,80,8,back seat,pretty good,pos
2894,1254,80,9,-,-,-
2895,1255,80,10,windows,smallish,neg
2896,1256,80,11,car,slightly longer,pos
2897,,80,11,car,wider,pos
2898,,80,11,inside,more roomy,pos
2899,1257,80,12,cabin,incredible,pos
2900,,80,12,under the car,love,pos
2901,,80,12,vents,love,pos
2902,,80,12,display panel,huge,pos
2903,,80,12,display panel,marvellous,pos
2904,,80,12,display panel,absolutely glorious,pos
2905,1258,80,13,driver display panel,wonderful,pos
2906,,80,13,features,very nice,pos
2907,,80,13,seats,massage,pos
2908,,80,13,seats,very very impressed,pos
2909,1259,80,14,-,-,-
2910,1260,80,15,car,all very good,pos
2911,1261,80,16,materials,absolutely lovely,pos
2912,,80,16,seats,lovely,pos
2913,,80,16,back frame,gloss,neu
2914,,80,16,back frame,looks good,pos
2915,,80,16,back frame,gets scratches,neg
2916,,80,16,switches,feel wrong,neg
2917,,80,16,switches,feel cheap,neg
2918,,80,16,cabin,brilliant,pos
2919,1262,80,17,price,not cheap,neg
2920,1263,80,18,augmented reality satellite navigation system,groundbreaking,pos
2921,,80,18,augmented reality satellite navigation system,absolutely brilliant,pos
2922,,80,18,ambient lighting,amuse,pos
2923,1264,80,19,driver assisstant system,leading,pos
2924,,80,19,cruise control,safe,pos
2925,1265,80,20,cruise control,makes it easier,pos
2926,,80,20,car,small,neu
2927,,80,20,tech,big,pos
2928,,80,20,tech,impressive,pos
2929,1266,80,21,drive,much much better,pos
2930,,80,21,driving on bumps,admirable,pos
2931,,80,21,suspension,more sophisticated,pos
2932,,80,21,bigger bumps,bit of jolt,neg
2933,,80,21,noise,bit of,neg
2934,,80,21,grip,well enough,pos
2935,,80,21,road holding,pretty good,pos
2936,,80,21,driving,doen't fit like a glove,neg
2937,,80,21,driving,like going in some else's shoes,neg
2938,1267,80,22,noise,does'nt sound nice,neg
2939,,80,22,grip,struggling,neg
2940,1268,80,23,engine,not too bad,neu
2941,,80,23,equipment level,lesser,neg
2942,,80,23,travel,fairly peaceful,pos
2943,1269,80,24,ambience,rudely interrupted by tech,neg
2944,1270,80,25,-,-,-
2945,1271,80,26,-,-,-
2946,1272,80,27,-,-,-
2947,1273,80,28,-,-,-
2948,1274,80,29,car,feels genuine Mercedes,pos
2949,1275,80,30,inside,love,pos
2950,1276,80,31,-,-,-
2951,1277,81,1,mode,hardcore,pos
2952,,81,1,power,big,pos
2953,,81,1,car,track focused,neu
2954,1278,81,2,springs,stiffer,neu
2955,,81,2,anti-roll bars,thick,neu
2956,,81,2,chassis,more focused,pos
2957,,81,2,tracks,wider,neu
2958,1279,81,3,-,-,-
2959,1280,81,4,aerodynamics,active,pos
2960,,81,4,aerodynamics,clever,pos
2961,1281,81,5,interior,distinctive,pos
2962,,81,5,interior,like,pos
2963,1282,81,6,seating,low,neu
2964,,81,6,seating,really low,neu
2965,,81,6,view forwarard,great,pos
2966,,81,6,bonnet,super long,neu
2967,,81,6,bonnet,can't see where it ends,neg
2968,1283,81,7,transmission tunnel,really high,neu
2969,,81,7,transmission tunnel,nice,pos
2970,,81,7,transmission tunnel,snug,pos
2971,1284,81,8,back seats,bucket,neu
2972,,81,8,back seats,fixed,neu
2973,,81,8,backseats,really really comfortable,pos
2974,,81,8,backseats,more comfortable than standard chair,pos
2975,,81,8,backseats,really supportive,pos
2976,,81,8,driving environment,really really cool,pos
2977,1285,81,9,-,-,-
2978,1286,81,10,carbon trim price,hell lot,neu
2979,1287,81,11,traction control system,important,neu
2980,1288,81,12,cabin,really cool,pos
2981,,81,12,cabin,looks cool,pos
2982,,81,12,cabin,great,pos
2983,,81,12,tech,clever,pos
2984,1289,81,13,car,hardcore,neu
2985,,81,13,model,track focused,neu
2986,,81,13,power,lots,neu
2987,,81,13,tires,aggressive,neu
2988,,81,13,smooth road drive,really really good,pos
2989,,81,13,damp,really nice,pos
2990,,81,13,drive,really nice,pos
2991,1290,81,14,engine,feels really well balanced,pos
2992,1291,81,15,suspension,bouncing all over the place,neg
2993,,81,15,bumps,really upset,neg
2994,,81,15,car,feels fidgety,neg
2995,,81,15,potholes,thump hard,neg
2996,,81,15,suspension,not for difficult road,neg
2997,,81,15,car,not for wet conditions,neg
2998,,81,15,car,not much grip,neg
2999,,81,15,dry condition,really good,pos
3000,,81,15,traction,well,pos
3001,,81,15,gearbox,works really well,pos
3002,,81,15,gearshift,quick,pos
3003,,81,15,gearshift,snappy,pos
3004,,81,15,spring rate,lots,neu
3005,,81,15,antiroll bars,big,neu
3006,,81,15,antiroll bars,thick,neu
3007,1292,81,16,power train,effective,neu
3008,,81,16,engine,characterful,neu
3009,,81,16,response,much sharper,pos
3010,,81,16,engine,most responsive,pos
3011,,81,16,soundtrack,proper,pos
3012,,81,16,traction control system,like,pos
3013,,81,16,exhaust,noisy,neg
3014,,81,16,exhaust,popping,neg
3015,,81,16,exhaust,banging,neg
3016,1293,81,17,-,-,-
3017,1294,81,18,car racing technology increments,amazing,pos
3018,,81,18,corner handling,really nice,pos
3019,,81,18,traction management,really nice,pos
3020,1295,81,19,system,works really really well,pos
3021,,81,19,GT-R,clamed down,pos
3022,,81,19,GT-R,more intuitive,pos
3023,,81,19,connection to front axle,good,pos
3024,,81,19,car,ultra high performance,pos
3025,,81,19,operating window,narrow,neg
3026,,81,19,dry road,speactacularly good fun,pos
3027,,81,19,feels,exciting,pos
3028,,81,19,feels,raw,pos
3029,,81,19,feels,focused,pos
3030,,81,19,drive,really really good,pos
3031,,81,19,bumpy road,stops working,neg
3032,,81,19,wet road,stops working,neg
3033,1296,81,20,-,-,-
3034,1297,81,21,GT three operating window,not narrow,pos
3035,,81,21,GT three wet road,drivable,neu
3036,,81,21,GT three bumpy road,works,neu
3037,,81,21,GT three dry road,fantastic,pos
3038,,81,21,GT-R,better,pos
3039,,81,21,GT-R,more exciting,pos
3040,,81,21,GT-R,more dramatic,pos
3041,1298,81,22,power,more,pos
3042,,81,22,feels,faster,pos
3043,1299,81,23,looks,more dramatic,neu
3044,1300,81,24,cabin,interesting,pos
3045,1301,81,25,performance,hardcore,pos
3046,,81,25,cost,half of ferrari,neg
3047,1302,81,26,-,-,-
3048,1303,82,1,engine,hybrid,neu
3049,1304,82,2,powertrain,complicated,neg
3050,,82,2,models,juicy,pos
3051,,82,2,engine,smooth,pos
3052,,82,2,balance,perfect,pos
3053,,82,2,torque,a lot,neu
3054,1305,82,3,car,big,pos
3055,1306,82,4,doors,frameless,neu
3056,,82,4,roof line,swoopy,neu
3057,1307,82,5,inside,not spacious,neg
3058,,82,5,car,smaller,neg
3059,,82,5,inside,not spacious as e class,neg
3060,,82,5,size,same as e class,neu
3061,1308,82,6,-,-,-
3062,1309,82,7,-,-,-
3063,1310,82,8,-,-,-
3064,1311,82,9,inside,really lovely,pos
3065,,82,9,inside,really like,pos
3066,,82,9,materials,beautifully constructed,pos
3067,1312,82,10,car,great,pos
3068,,82,10,car,above executive,pos
3069,,82,10,car,pushing towards luxury,pos
3070,1313,82,11,vents,beautiful,pos
3071,,82,11,vents,little,pos
3072,,82,11,vents,look like turbine blades,neu
3073,,82,11,vents,shine,pos
3074,,82,11,vents,reflects,pos
3075,,82,11,vents,really thoughtful,pos
3076,1314,82,12,vents,nicely done,pos
3077,,82,12,ride,very well,pos
3078,,82,12,ride,really controlled,pos
3079,,82,12,car,air sprung,neu
3080,,82,12,bumps,really nice,pos
3081,,82,12,steering,nice,pos
3082,,82,12,steering,direct,neu
3083,,82,12,steering,accurate,pos
3084,,82,12,car,big,neu
3085,,82,12,car,executive,neu
3086,,82,12,car,large,neu
3087,,82,12,corner handling,nice agility,pos
3088,,82,12,character,enough,neu
3089,,82,12,car,not full AMG,neg
3090,,82,12,drive,pleasing,pos
3091,1315,82,13,sound,mg ish,neu
3092,1316,82,14,car,quiet,pos
3093,,82,14,gearbox,refined,pos
3094,,82,14,gearbox,really smooth,pos
3095,1317,82,15,noise,dampen,pos
3096,,82,15,engine,not a full AMG experience,neg
3097,,82,15,engine,not snarly,neu
3098,1318,82,16,engine,smooth,pos
3099,,82,16,engine,semi-sporting,pos
3100,,82,16,engine,sophisticated,pos
3101,,82,16,engine,not anger,neu
3102,,82,16,engine,not fire breathing,neu
3103,1319,83,1,car,nice,pos
3104,,83,1,car,mostly aluminium,neu
3105,,83,1,car,sports,neu
3106,,83,1,car,new,pos
3107,,83,1,version,soft top,neu
3108,1320,83,2,top,soft,neu
3109,,83,2,roof,folding,neu
3110,,83,2,car,well insulated,pos
3111,,83,2,roof down,quite nice,pos
3112,,83,2,roof down,electric,neu
3113,1321,83,3,car,softer option,neu
3114,1322,83,4,body,really realy stiff,neu
3115,,83,4,ride,composed,pos
3116,1323,83,5,steering,good,pos
3117,1324,83,6,engine,spectacular,pos
3118,1325,83,7,engine,brilliant,pos
3119,,83,7,engine,lovely,pos
3120,1326,83,8,model,most powerful,pos
3121,1327,83,9,rear track,wider,pos
3122,,83,9,slip differential,limited,neu
3123,,83,9,slip differential,electronically controlled,neu
3124,1328,83,10,-,-,-
3125,1329,83,11,car,really fast,pos
3126,,83,11,car,slightly easier going,pos
3127,,83,11,car,terrific,pos
3128,1330,83,12,noise,brilliant,pos
3129,1331,83,13,gearbox,super,pos
3130,,83,13,ride,composed,pos
3131,1332,83,14,Body shell,not fluffly,pos
3132,,83,14,car,sweet spot in AMG range,pos
3133,1333,84,1,car,heavily heavily revised,neu
3134,1334,84,2,technology,new,pos
3135,1335,84,3,engine,more efficient,pos
3136,,84,3,styling,upgraded,pos
3137,1336,84,4,car,big,neu
3138,,84,4,bumpers,eyebrow effect,neu
3139,1337,84,5,-,-,-
3140,1338,84,6,design,nice,pos
3141,,84,6,design,very very nice,pos
3142,,84,6,design,like,pos
3143,,84,6,design,interesting,pos
3144,,84,6,design,great,pos
3145,,84,6,color tone,really good,pos
3146,,84,6,overall quality,not quite good,neg
3147,1339,84,7,car,relaxing,pos
3148,1340,84,8,standard kit,loads,pos
3149,1341,84,9,touchpad,all right to use,pos
3150,,84,9,infotainment system,pretty good,pos
3151,,84,9,infotainment system,not quite as good as BMW,neg
3152,,84,9,infotainment system,prefer to Audi,pos
3153,,84,9,swivel,prefer,pos
3154,1342,84,10,car,really clever,pos
3155,,84,10,door bins,decent sized,neu
3156,,84,10,door bins,important,neu
3157,,84,10,glove box,rather small,neg
3158,,84,10,fragrance,wellness function,pos
3159,,84,10,led lighting,adjustable,pos
3160,,84,10,lighting colors,lots of,pos
3161,1343,84,11,boot,big enough,pos
3162,,84,11,opening,nice,pos
3163,,84,11,opening,wide,pos
3164,,84,11,netted areas,couple,pos
3165,,84,11,space,plenty,pos
3166,1344,84,12,wheelbase,long,neu
3167,,84,12,back,very sumptuous,pos
3168,1345,84,13,cup houlders,couple,pos
3169,,84,13,cubby,little,neu
3170,,84,13,cup holders,really like,pos
3171,1346,84,14,reclining,nice,pos
3172,,84,14,reclining,comfy,pos
3173,,84,14,cooling drink,not the fastest,neg
3174,,84,14,pillows,interesting,pos
3175,,84,14,pillows,absolutely gorgeous,pos
3176,,84,14,footstool,extends,pos
3177,,84,14,footstool,raising legs,pos
3178,,84,14,blinds,shut,neu
3179,1347,84,15,car,big,neu
3180,,84,15,drive,surprisingly easy,pos
3181,,84,15,steering,nice,pos
3182,,84,15,steering,light,pos
3183,1348,84,16,visibility,really good,pos
3184,,84,16,back windows,big,pos
3185,,84,16,back view,good,pos
3186,1349,84,17,air suspension,really nice,pos
3187,,84,17,air suspension,smooth,pos
3188,,84,17,air suspension,waffle,pos
3189,,84,17,shar bumps,not notice,pos
3190,,84,17,car,floats,pos
3191,,84,17,air suspension,glorious,pos
3192,,84,17,handles,well,pos
3193,,84,17,air suspension,flying above the surface,pos
3194,1350,84,18,-,-,-
3195,1351,84,19,car,very very quiet,pos
3196,1352,84,20,power,lower,neg
3197,,84,20,engine,very strong,pos
3198,,84,20,engine,effortless,pos
3199,,84,20,sound,not like diesel,neu
3200,,84,20,engine,smooth,pos
3201,,84,20,mpg,really really good,pos
3202,,84,20,petrol engine,really really lovely,pos
3203,,84,20,V8,bonkers,pos
3204,,84,20,gearbox,really smooth,pos
3205,,84,20,gearbox,slick,pos
3206,1353,84,21,suspension,stiffens,neu
3207,,84,21,car,big,neu
3208,,84,21,corner handling,really well,pos
3209,,84,21,steering,nice,pos
3210,,84,21,steering,light going slow,pos
3211,,84,21,steering,heavy,neu
3212,1354,84,22,control system,active,pos
3213,,84,22,control system,clever,pos
3214,1355,84,23,car,just relaxing,pos
