,Unnamed: 0,id,segment_id,aspect_lemmatized,opinion_lemmatized,sentiment
3925,,99,25,car,quite good hatchback,neg
3926,1713,99,26,engine,feel really quick,pos
3927,,99,26,economy,good,pos
3928,1714,99,27,220 C D engine,slightly cheaper,neg
3929,,99,27,220 C D engine,le power,neg
3930,1715,99,28,-,-,-
3931,1716,99,29,-,-,-
3932,1717,99,30,engine,bit noisy,neg
3933,,99,30,rear headroom,touch tight,neg
3934,,99,30,car,super luxurious,pos
3935,,99,30,cruise,really relaxing,pos
3936,1718,99,31,-,-,-
3937,1719,100,1,Mercedes SL,thing deep deep joy,pos
3938,,100,1,car,absolutely adore,pos
3939,,100,1,car,much softer,pos
3940,,100,1,car,much le focused,neg
3941,,100,1,car,soft top,pos
3942,1720,100,2,software,make lot sense,pos
3943,,100,2,weight,really quite impressive,pos
3944,1721,100,3,drive,really beautiful,pos
3945,1722,100,4,gearbox,slightly le intuitive,neg
3946,,100,4,car,complete,pos
3947,,100,4,car,really fantastic,pos
3948,1723,100,5,engine,completely dominates,pos
3949,,100,5,engine,make sense,pos
3950,,100,5,car,best sounding,pos
3951,1724,100,6,-,-,-
3952,1725,100,7,rear visibility,well,neg
3953,,100,7,car,slightly better,pos
3954,,100,7,sound,good,pos
3955,1726,100,8,door,normal,neg
3956,1727,100,9,car,slightly better,pos
3957,,100,9,sound,utterly amazing,pos
3958,1728,101,1,body,aluminium,neu
3959,,101,1,hardtop,folding,neu
3960,,101,1,engine,improve efficiency 30%,pos
3961,,101,1,technology,new,pos
3962,,101,1,Magic Vision Control,fabulously named,pos
3963,,101,1,windscreen wiper,clear windscreen nicely,pos
3964,,101,1,new SL,exciting,pos
3965,1729,101,2,new SL,lighter,pos
3966,,101,2,new SL,faster,pos
3967,,101,2,new SL,efficient,pos
3968,,101,2,wiper,much better,pos
3969,1730,101,3,car,quite exceptional,pos
3970,1731,101,4,car,looking good,pos
3971,,101,4,mountain road,bad,neg
3972,,101,4,car,quite pointy,pos
3973,1732,101,5,engine,spectacular,pos
3974,,101,5,engine,linear,neu
3975,,101,5,engine,quite accessible,pos
3976,,101,5,engine,responds well,pos
3977,1733,101,6,damper,standard,neu
3978,,101,6,damper,semi adjustable,neu
3979,,101,6,manual sport mode,economy,pos
3980,,101,6,manual sport mode,pretty good,pos
3981,,101,6,manual sport mode,really smooth,pos
3982,,101,6,manual sport mode,bit lazy,neg
3983,,101,6,manual sport mode,really good,pos
3984,,101,6,manual sport mode,best vigourous driving,pos
3985,,101,6,steering,speed sensitive,neg
3986,,101,6,steering,problem,neg
3987,,101,6,steering,little field,neg
3988,,101,6,steering,right,neu
3989,,101,6,steering,need bit better,neg
3990,1734,101,7,car,extraordinary complete machine,pos
3991,,101,7,car,good,pos
3992,,101,7,car,proud,pos
3993,1735,101,8,car,style,pos
3994,1736,101,9,look,bland,neg
3995,,101,9,look,little bit ungainly,neg
3996,1737,101,10,car,dissapointed,neg
3997,,101,10,car,great,pos
3998,,101,10,car,round sport,pos
3999,,101,10,car,le focused,neg
4000,,101,10,car,fabulous,pos
4001,,101,10,car,best class,pos
4002,1738,103,1,-,-,-
4003,1739,103,2,-,-,-
4004,1740,103,3,body,firmer,pos
4005,,103,3,body,flex le,pos
4006,1741,103,4,steering response,sharper,pos
4007,,103,4,steering response,consistent,pos
4008,,103,4,suspension,stable platform,pos
4009,,103,4,four wheel drive system,big change,pos
4010,1742,103,5,differential,electromechanical,neg
4011,,103,5,car,faster responding,pos
4012,,103,5,car,responsive,pos
4013,1743,103,6,drive system,predictive,pos
4014,,103,6,engine,spectularly fast,pos
4015,,103,6,grip,bundle,pos
4016,,103,6,body control,loss,neg
4017,,103,6,drive,engaging sport,neg
4018,1744,103,7,A 35,fast A 45,neg
4019,1745,103,8,-,-,-
4020,1746,103,9,performance,high,pos
4021,1747,103,10,car,good,pos
4022,1748,103,11,price,affordable AMG,pos
4023,,103,11,price,little bit expensive gold,neu
4024,,103,11,price,lot cheaper old A 45,pos
4025,,103,11,price,line Audi X3,neu
4026,1749,103,12,-,-,-
4027,1750,103,13,bump,pierce slightly,neg
4028,,103,13,quality,big old a45,pos
4029,1751,103,14,-,-,-
4030,1752,103,15,ride,settled,pos
4031,,103,15,ride,composed,pos
4032,,103,15,ride,fluid,pos
4033,,103,15,driving mode,bundle,pos
4034,,103,15,full sport plus mode,sharpest handling,pos
4035,,103,15,full sport plus mode,sharpest response,pos
4036,,103,15,full sport plus mode,best body control,pos
4037,,103,15,car,fantastic,pos
4038,,103,15,control,good,pos
4039,,103,15,grip,bundle bundle,pos
4040,,103,15,tire,pearly,pos
4041,,103,15,tire,much bite,pos
4042,,103,15,corner handling,carry much speed,pos
4043,1753,103,16,performance,like old 45,neg
4044,,103,16,engine,plenty brisk,pos
4045,,103,16,engine,character,neg
4046,,103,16,throttle response,good,pos
4047,,103,16,Leeds,mordern,pos
4048,,103,16,Leeds,good,pos
4049,,103,16,energy,good,pos
4050,,103,16,pull,nice,pos
4051,,103,16,pull,hard,pos
4052,,103,16,sport plus mode,exhausted,neu
4053,1754,103,17,gearbox,quick,pos
4054,,103,17,gearbox,work nicely,pos
4055,,103,17,brake,massive,pos
4056,,103,17,brake,look really good,pos
4057,,103,17,brake,super durable,pos
4058,,103,17,steering,good,pos
4059,,103,17,steering,intuitive,pos
4060,,103,17,steering,crisp,pos
4061,,103,17,steering,sharp,pos
4062,,103,17,steering,good weight,pos
4063,,103,17,steering,predictable rate response,pos
4064,1755,103,18,resistance,good amount,pos
4065,,103,18,cabin,good,pos
4066,,103,18,seat,good,pos
4067,1756,103,19,car,lot like,pos
4068,,103,19,car,rewarding,pos
4069,,103,19,car,engaging,pos
4070,1757,103,20,-,-,-
4071,1758,103,21,-,-,-
4072,1759,103,22,car,good,pos
4073,1760,103,23,car,better A4,pos
4074,,103,23,car,good premium,pos
4075,,103,23,car,hot Hatch,pos
4076,,103,23,car,good indeed,pos
4077,1761,104,1,-,-,-
4078,1762,104,2,car,beautiful looking,pos
4079,1763,104,3,car,little wonder,pos
4080,1764,104,4,top,fabric,neu
4081,,104,4,car,beautiful looking,pos
4082,,104,4,dash design,lovely,pos
4083,,104,4,car,impressive,pos
4084,,104,4,equipment,good,pos
4085,,104,4,quality,sporty,pos
4086,1765,104,5,-,-,-
4087,1766,104,6,-,-,-
4088,1767,104,7,screen,look little bit cheap,neg
4089,,104,7,screen,nasty,neg
4090,1768,104,8,system,intuitive use,neg
4091,1769,104,9,car,quite practical,pos
4092,,104,9,car,convertible,neu
4093,,104,9,space,plenty,pos
4094,,104,9,door bin,massive,pos
4095,1770,104,10,back,useful,pos
4096,,104,10,back,practical,pos
4097,,104,10,get,seat move forward,neu
4098,1771,104,11,-,-,-
4099,1772,104,12,headroom,pretty tight,neg
4100,,104,12,head,roof,neg
4101,,104,12,back seat,quite upright,neu
4102,1773,104,13,fold seat,added practicality,pos
4103,1774,104,14,boot,right,neu
4104,,104,14,roof,extra storage,neu
4105,,104,14,optional basket,really well,neu
4106,,104,14,roof,boot bigger,neu
4107,1775,104,15,-,-,-
4108,1776,104,16,-,-,-
4109,1777,104,17,convertible,bit compromise,neg
4110,,104,17,structural rigidity,reduce,neg
4111,,104,17,bump,car shake,neg
4112,,104,17,exrtra bracing,add wieght,neu
4113,1778,104,18,handling,pretty much well,pos
4114,,104,18,car,heavy,neu
4115,,104,18,weight,disguise well,pos
4116,,104,18,cruise,really nice,pos
4117,1779,104,19,roof,well insulated,pos
4118,,104,19,road noise,hardly,neg
4119,,104,19,wind noise,hardly,neg
4120,1780,104,20,visibility,problem,neg
4121,,104,20,pillar,massive,neg
4122,,104,20,blind spot,huge,neg
4123,1781,104,21,roof,great,pos
4124,,104,21,roof,even better,pos
4125,,104,21,roof,handy,pos
4126,1782,104,22,experience,enjoy,pos
4127,1783,104,23,air deflector,cut wind,pos
4128,,104,23,spoiler,special,pos
4129,1784,104,24,system,really nice,pos
4130,,104,24,vent,blow hot air,pos
4131,1785,104,25,convertible,great,pos
4132,,104,25,C 220,punchy enough,neu
4133,,104,25,C 250 D,powerful,pos
4134,,104,25,engine,quite rough,neg
4135,,104,25,petrol engine,sound better,pos
4136,,104,25,economy,can't fault,neg
4137,1786,104,26,A8,perfect,pos
4138,1787,104,27,-,-,-
4139,1788,104,28,Advisors,little bit cheap,neg
4140,,104,28,Advisors,nasty,neg
4141,,104,28,back trim,great,pos
4142,,104,28,back trim,scratch easily,neg
4143,1789,104,29,rear parking sensor,obscured wind deflector,neg
4144,1790,104,30,car,plenty like,pos
4145,1791,104,31,-,-,-
4146,1792,104,32,steering column,electricallhy operated,neu
4147,,104,32,reversing cammera,help,pos
4148,1793,104,33,-,-,-
4149,1794,104,34,-,-,-
4150,1795,105,1,Mercedes E Class coupe A,elegant,pos
4151,,105,1,car,bit youthful,pos
4152,1796,105,2,-,-,-
4153,1797,105,3,outside,beautiful looking,pos
4154,,105,3,inside,beautiful looking,pos
4155,,105,3,car,lovely,pos
4156,1798,105,4,seat,sport,pos
4157,,105,4,seat,nice,pos
4158,,105,4,seat cover,leatherette,neu
4159,,105,4,seat cover,real leather,neg
4160,,105,4,seat cover,feel good enough,pos
4161,1799,105,5,car,absolutely gorgeous,pos
4162,1800,105,6,seat,electrically operated,neu
4163,,105,6,seat,heated,pos
4164,,105,6,steering column,standard,neu
4165,1801,105,7,entertainment system,slight problem,neg
4166,1802,105,8,digital driver display,smart looking,pos
4167,,105,8,upgrade,look great,pos
4168,1803,105,9,steering control,touch sensitive,neu
4169,,105,9,steering control,easy use,neg
4170,,105,9,steering control,right system,neu
4171,1804,105,10,door bin,big,pos
4172,,105,10,room,little bit,neu
4173,,105,10,cup holder,big enough,neu
4174,,105,10,inside,lovely,pos
4175,,105,10,practicality,decent,pos
4176,1805,105,11,back,much room,neg
4177,,105,11,roofline,sloping,neu
4178,,105,11,leg room,enough,neu
4179,,105,11,headroom,enough,neu
4180,1806,105,12,seat,fold,pos
4181,,105,12,seat,split threeways,pos
4182,,105,12,carrying stuff,great,pos
4183,1807,105,13,boot capacity,pretty big,pos
4184,,105,13,boot capacity,shallow,neg
4185,1808,105,14,boot,nice feature,pos
4186,1809,105,15,-,-,-
4187,1810,105,16,-,-,-
4188,1811,105,17,bottom,beautiful,pos
4189,1812,105,18,car,blooming lovely,pos
4190,,105,18,feel,cocooned,pos
4191,,105,18,gearbox,nice,pos
4192,,105,18,gearbox,seamless,pos
4193,,105,18,engine,enough punch,pos
4194,,105,18,suspension,fabulous,pos
4195,,105,18,bump,hid fabulously,pos
4196,,105,18,car,floaty sophistication,pos
4197,,105,18,suspension,love,pos
4198,,105,18,suspension,pampers bottom,pos
4199,1813,105,19,visibility,good saloon,neu
4200,,105,19,back window,pretty limited,neg
4201,,105,19,pillar,sweeping,neg
4202,,105,19,view,obscure,neg
4203,1814,105,20,sport mode,feel quite sport,neg
4204,,105,20,steering,little bit rubbery,neg
4205,,105,20,car,big,neu
4206,,105,20,car,old,neu
4207,,105,20,corner handling,body roll corner,neu
4208,,105,20,sport mode,like expensive BMW,pos
4209,,105,20,noise flow,quite satisfying,pos
4210,,105,20,car,long distance cruiser,pos
4211,,105,20,car,fabulous,pos
4212,,105,20,car,super quiet,pos
4213,1815,105,21,seat,comfy,pos
4214,1816,105,22,car,brilliant air luxury,pos
4215,1817,105,23,engine,good,pos
4216,,105,23,two litre diesel engine,good economy,pos
4217,,105,23,two litre diesel engine,fast enough,pos
4218,,105,23,engine,faster,pos
4219,,105,23,engine,smoother,pos
4220,,105,23,engine,fun,pos
4221,,105,23,mile per gallon,great,neg
4222,,105,23,noise,bad,neu
4223,,105,23,noise,artificial,neg
4224,,105,23,artifical noise,great,neg
4225,,105,23,three litre diesel engine,expensive,pos
4226,1818,105,24,manual gear change,simulated sporty,pos
4227,,105,24,manual gear change,jolting,neg
4228,,105,24,manual gear change,ain't great,neg
4229,1819,105,25,-,-,-
4230,1820,105,26,piece plastic,flimsy,neg
4231,,105,26,piece plastic,nasty,neg
4232,,105,26,plastic,lovely,pos
4233,,105,26,plastic,brittle,neg
4234,,105,26,plastic,hard,neg
4235,1821,105,27,-,-,-
4236,1822,105,28,signature every windscreen,little bit unnecessary,neg
4237,1823,105,29,door,super heavy,neu
4238,1824,105,30,cool feature,plenty,neu
4239,1825,105,31,reversing camera definition,absolutely glorious,pos
4240,,105,31,360 degree surround camera,absolutely glorious,pos
4241,1826,105,32,interior,lot different color,pos
4242,1827,105,33,-,-,-
4243,1828,105,34,color,lovely,pos
4244,,105,34,door,really cool,pos
4245,,105,34,window,absolutely lovely,pos
4246,1829,105,35,-,-,-
4247,1830,105,36,pain,absolutely gorgeous,pos
4248,1831,105,37,-,-,-
4249,1832,105,38,-,-,-
4250,1833,105,39,car,little bit expensive,neg
4251,,105,39,drive,actually sporting,neg
4252,,105,39,car,lovely,pos
4253,1834,105,40,look,gorgeous,pos
4254,1835,105,41,-,-,-
4255,1836,106,1,car,luxurious,pos
4256,,106,1,car,large country German,neu
4257,,106,1,car,perfect carrying load stuff,pos
4258,1837,106,2,spoon,absolutely huge,pos
4259,,106,2,boot,big,pos
4260,,106,2,boot,huge,pos
4261,,106,2,boot,10% bigger BMW five serious touring A4,pos
4262,,106,2,boot,llots nice feature,pos
4263,1838,106,3,boot,absolutely giant enormous,pos
4264,,106,3,back,huge flat lobe,pos
4265,,106,3,storage area,huge,pos
4266,,106,3,seat,take long,pos
4267,1839,106,4,space,load,pos
4268,,106,4,section,easier fit,pos
4269,,106,4,light,slide,pos
4270,,106,4,light,handy,pos
4271,1840,106,5,headroom,pretty good,pos
4272,,106,5,back seat,quite low,neg
4273,,106,5,back seat,ideal,neg
4274,,106,5,seating position,knee high bottom lower,neg
4275,,106,5,seat bench,quite deep,neg
4276,,106,5,back seat,quite comfy,neg
4277,,106,5,middle seat,quite low,neg
4278,1841,106,6,cup holder,little,neg
4279,,106,6,seat,fold,pos
4280,1842,106,7,-,-,-
4281,1843,106,8,-,-,-
4282,1844,106,9,estate,identical saloon,neu
4283,,106,9,place,nice,neu
4284,,106,9,design,really like,pos
4285,,106,9,design,nice,pos
4286,,106,9,dash,really really tasteful,pos
4287,,106,9,Quality,good,pos
4288,,106,9,car,quite good,pos
4289,1845,106,10,entartaintment system,standard,neu
4290,,106,10,screen,smaller,neg
4291,1846,106,11,six cylinder car,bigger screen,pos
4292,1847,106,12,infotaintment system,right,neu
4293,,106,12,infotaintment system,nice use I Drive,neg
4294,,106,12,graphic,quite sharp,neg
4295,,106,12,control,problem,neg
4296,,106,12,design,comfy,neg
4297,1848,106,13,door bin,huge,pos
4298,,106,13,glove box,big,pos
4299,,106,13,storage,,pos
4300,,106,13,car,quite practical front,pos
4301,,106,13,electrically operated steering column,like,pos
4302,1849,106,14,drive,quite nice,pos
4303,1850,106,15,isolation,well,pos
4304,,106,15,sound proofing,really good,pos
4305,,106,15,car,really really quiet,pos
4306,,106,15,car,relaxing,pos
4307,1851,106,16,car,big,pos
4308,,106,16,visibility,okay,pos
4309,,106,16,maneuver,hard tight space,neg
4310,,106,16,back window,reasonable size,pos
4311,,106,16,car,brilliant long distance cruiser,pos
4312,,106,16,ecosystem,brilliant,pos
4313,,106,16,blind spot,many,pos
4314,1852,106,17,car,super comfy,pos
4315,,106,17,upgraded round air suspension,glide,pos
4316,1853,106,18,ride,super quite,pos
4317,,106,18,diesel engine,actually need,pos
4318,1854,106,19,engine,quick enough,pos
4319,,106,19,automatic gearbox,really well,pos
4320,,106,19,automatic gearbox,responsive,pos
4321,,106,19,automatic gearbox,smooth,pos
4322,,106,19,diesel engine,right,pos
4323,,106,19,petrol engine,high performance,pos
4324,,106,19,petrol engine,thirsty,neg
4325,1855,106,20,handling,better,pos
4326,,106,20,bracing,extra,neu
4327,,106,20,drive,better,pos
4328,1856,106,21,-,-,-
4329,1857,106,22,exhaust,fake,neg
4330,1858,106,23,exhaust,cheap,neg
4331,,106,23,exhaust,child's plastiky toy,neg
4332,1859,106,24,-,-,-
4333,1860,106,25,leather,fake,neg
4334,1861,106,26,-,-,-
4335,1862,106,27,Leather,quite nice,pos
4336,1863,106,28,load cover,annoying,neg
4337,1864,106,29,cool feature,plenty,neu
4338,1865,106,30,back seat elongated bracket,upright,pos
4339,1866,106,31,reversing camera,high definition,pos
4340,1867,106,32,-,-,-
4341,1868,106,33,-,-,-
4342,1869,106,34,driving function,semi-autonomous,neu
4343,1870,106,35,-,-,-
4344,1871,106,36,car,really good,pos
4345,,106,36,car,practical,pos
4346,,106,36,car,luxury,pos
4347,1872,107,1,-,-,-
4348,1873,107,2,look,like old ML,neu
4349,,107,2,bumper,new,pos
4350,1874,107,3,-,-,-
4351,1875,107,4,inside,similar old ML class,neu
4352,1876,107,5,iPad stall screen,standard,neu
4353,1877,107,6,system,higher level command,pos
4354,,107,6,system,best use,neg
4355,,107,6,menu,bit awkward,neg
4356,,107,6,system,touch confusing,neg
4357,,107,6,cabin,feel high quality,pos
4358,1878,107,7,kit,absolutely load,pos
4359,1879,107,8,-,-,-
4360,1880,107,9,-,-,-
4361,1881,107,10,font,smallest,neg
4362,,107,10,kit,really nice,pos
4363,,107,10,car,feel expensive,pos
4364,,107,10,car,practical,pos
4365,,107,10,car,stood test time,pos
4366,1882,107,11,door bin,huge,pos
4367,,107,11,glove box,decent size,neu
4368,,107,11,cup holder,large,pos
4369,,107,11,cup holder,perfect,pos
4370,,107,11,backseat,really practical,pos
4371,1883,107,12,knee room,absolutely load,pos
4372,,107,12,headroom,load,pos
4373,,107,12,roof,glass,neu
4374,,107,12,spacious,,pos
4375,,107,12,car,Bigfoot world,pos
4376,,107,12,back seat,recline,pos
4377,,107,12,recline,fully,pos
4378,1884,107,13,-,-,-
4379,1885,107,14,carpet,big,pos
4380,,107,14,carpet,spacious,pos
4381,,107,14,middle seat,much harder,neg
4382,,107,14,middle seat,happy,neg
4383,1886,107,15,fold seat,annoying,neg
4384,,107,15,fold seat,old fashion,neg
4385,1887,107,16,automated tailgate,good,pos
4386,,107,16,boot,absolutely massive,pos
4387,,107,16,seat,specially large,pos
4388,,107,16,load bay,completely flat,pos
4389,,107,16,bumper stick,problem,neg
4390,,107,16,load lift,problem,neg
4391,,107,16,storage area,,pos
4392,,107,16,underfloor storage,huge,pos
4393,,107,16,underfloor storage,quite big enough,neg
4394,,107,16,boot,big,pos
4395,,107,16,boot,kind practical,pos
4396,1888,107,17,-,-,-
4397,1889,107,18,drive,pretty nice,pos
4398,,107,18,car,quiet,pos
4399,,107,18,car,comfy,pos
4400,,107,18,corner handling,right,neu
4401,,107,18,corner handling,hold corner well enough,neu
4402,,107,18,gearbox,really really good,pos
4403,,107,18,feel,big old,neg
4404,1890,107,19,performance,plenty,pos
4405,,107,19,economy,reasonable,neu
4406,,107,19,50 D engine,quite smooth,neg
4407,1891,107,20,engine,cheaper,pos
4408,,107,20,economy,better,pos
4409,,107,20,performance,pretty decent,neu
4410,,107,20,visibility,decent,neu
4411,,107,20,seating,high,pos
4412,,107,20,back window,big,pos
4413,,107,20,rear quater light,give visibility,pos
4414,,107,20,back pillar,obtrusive,neg
4415,1892,107,21,steering,like,neg
4416,,107,21,steering,weird,neg
4417,,107,21,steering,artificial,neg
4418,,107,21,steering,like PlayStation game,neg
4419,1893,107,22,-,-,-
4420,1894,107,23,number keypad,like old mobile phone,neg
4421,,107,23,plastic,horrendously cheap,neg
4422,1895,107,24,-,-,-
4423,1896,107,25,exhaust pipe,horrible,neg
4424,,107,25,exhaust pipe,fake,neg
4425,1897,107,26,noise,little bit,neu
4426,1898,107,27,-,-,-
4427,1899,107,28,-,-,-
4428,1900,107,29,-,-,-
4429,1901,107,30,weight,hippo,neu
4430,1902,107,31,corner handling,lean corner like Motorbike,pos
4431,,107,31,air suspension,standard,neu
4432,1903,107,32,automatic gearbox,low ratio move,neg
