,Unnamed: 0,id,segment_id,text,aspect,opinion,sentiment,,,,
3828,1177,296,3,"So here we go . This time I'm gonna see if I could get under seven seconds , and I think there's a realistic chance that I can . So here we go on a break , torque it . That means I've got my left foot on the brake . Right foot brings up way S60 . Oh , yeah , Look at that . A full second . Faster . So 6.476 point 47 So we haven't been able to hit that 5.7 mark , but we are in a mile above sea level . And , uh , that means there's less air density , less power .",0 to 60,a full second faster,pos,,,,
3829,,296,3,"So here we go . This time I'm gonna see if I could get under seven seconds , and I think there's a realistic chance that I can . So here we go on a break , torque it . That means I've got my left foot on the brake . Right foot brings up way S60 . Oh , yeah , Look at that . A full second . Faster . So 6.476 point 47 So we haven't been able to hit that 5.7 mark , but we are in a mile above sea level . And , uh , that means there's less air density , less power .",0 to 60,mile above sea level,neu,,,,
3830,,296,3,"So here we go . This time I'm gonna see if I could get under seven seconds , and I think there's a realistic chance that I can . So here we go on a break , torque it . That means I've got my left foot on the brake . Right foot brings up way S60 . Oh , yeah , Look at that . A full second . Faster . So 6.476 point 47 So we haven't been able to hit that 5.7 mark , but we are in a mile above sea level . And , uh , that means there's less air density , less power .",0 to 60,less power,neu,,,,
3831,,296,3,"So here we go . This time I'm gonna see if I could get under seven seconds , and I think there's a realistic chance that I can . So here we go on a break , torque it . That means I've got my left foot on the brake . Right foot brings up way S60 . Oh , yeah , Look at that . A full second . Faster . So 6.476 point 47 So we haven't been able to hit that 5.7 mark , but we are in a mile above sea level . And , uh , that means there's less air density , less power .",0 to 60,less air density,neu,,,,
3832,1178,296,4,"So you may be asking yourself , What's the difference between a four Siri's Grand Coop A8 ? Or do you say Coop and a three Siri's ? Well , there are three essential difference is first and foremost . This is lower and superior .",height,lower,neu,,,,
3833,,296,4,"So you may be asking yourself , What's the difference between a four Siri's Grand Coop A8 ? Or do you say Coop and a three Siri's ? Well , there are three essential difference is first and foremost . This is lower and superior .",car,superior,pos,,,,
3834,1179,296,5,"It is a coupe , of course , which means that there's a lot less headroom in the back . I wouldn't want to spend a lot of time in the back . Of course , I am 62 So if you're short , you should be okay .",headroom,lot less in back,neg,,,,
3835,,296,5,"It is a coupe , of course , which means that there's a lot less headroom in the back . I wouldn't want to spend a lot of time in the back . Of course , I am 62 So if you're short , you should be okay .",back,not want to spend lot of time,neg,,,,
3836,1180,296,6,Other differences . These windows check it out there .,-,-,-,,,,
3837,1181,296,7,No frames . Giving it that sexier coop look .,windows,no frames,pos,,,,
3838,,296,7,No frames . Giving it that sexier coop look .,look,sexier coop,pos,,,,
3839,1182,296,8,Craft .,-,-,-,,,,
3840,1183,296,9,"The more important differences that this car is wide or giving you a bigger footprint , making it hand a little bit better , and the final differences that they moved the weight distribution a little bit more to the rear , giving it a closer 50 50 ideal weight distribution , thus making it handle a little bit better on the track .",car,wide,neu,,,,
3841,,296,9,"The more important differences that this car is wide or giving you a bigger footprint , making it hand a little bit better , and the final differences that they moved the weight distribution a little bit more to the rear , giving it a closer 50 50 ideal weight distribution , thus making it handle a little bit better on the track .",footprint,bigger,pos,,,,
3842,,296,9,"The more important differences that this car is wide or giving you a bigger footprint , making it hand a little bit better , and the final differences that they moved the weight distribution a little bit more to the rear , giving it a closer 50 50 ideal weight distribution , thus making it handle a little bit better on the track .",handle,little bit better,pos,,,,
3843,,296,9,"The more important differences that this car is wide or giving you a bigger footprint , making it hand a little bit better , and the final differences that they moved the weight distribution a little bit more to the rear , giving it a closer 50 50 ideal weight distribution , thus making it handle a little bit better on the track .",weight distribution,little bit more to the rear,neu,,,,
3844,,296,9,"The more important differences that this car is wide or giving you a bigger footprint , making it hand a little bit better , and the final differences that they moved the weight distribution a little bit more to the rear , giving it a closer 50 50 ideal weight distribution , thus making it handle a little bit better on the track .",weight distribution,ideal 50 50,pos,,,,
3845,,296,9,"The more important differences that this car is wide or giving you a bigger footprint , making it hand a little bit better , and the final differences that they moved the weight distribution a little bit more to the rear , giving it a closer 50 50 ideal weight distribution , thus making it handle a little bit better on the track .",handle,little bit better on track,pos,,,,
